last_name,first_name,gender,country,month,year,job,payment,rating
Watson,Patrick,male,Greece,8,2021,Mental health nurse,2106.82,6.4
Carney,William,male,Greece,6,2021,Mental health nurse,1968.91,8.4
Wilson,Anthony,male,Albania,7,2020,Mental health nurse,2238.14,7.5
Sutton,Timothy,female,Greece,11,2022,Secondary school teacher,1897.72,6.6
Flores,Dwayne,male,Cape Verde,1,2021,Advertising account executive,1934.27,9.5
Parks,James,male,Ghana,8,2020,Music tutor,1995.1,8.3
Smith,Greg,male,Albania,4,2021,Mental health nurse,1772.11,5.3
Neal,Nathan,male,Albania,9,2022,Mental health nurse,2050.83,9.6
Perry,John,male,Seychelles,5,2020,Music tutor,2049.23,6.3
Fowler,Sean,male,Cape Verde,10,2021,Media buyer,2039.53,8.4
Walsh,John,male,Albania,1,2022,Community development worker,2076.82,8.3
Jenkins,Michael,male,Albania,2,2023,Media buyer,1903.95,9.0
Guzman,Richard,male,Greece,7,2021,Music tutor,1983.69,6.2
Barton,Logan,male,Cape Verde,10,2022,Advertising account executive,1961.39,8.9
Reynolds,Theodore,male,Cape Verde,7,2020,Music tutor,1867.71,8.7
Jones,Timothy,male,Albania,12,2021,Mental health nurse,1920.11,9.8
White,Joseph,female,Greece,3,2022,Mental health nurse,2086.09,6.2
Banks,Joel,female,Albania,11,2022,Secondary school teacher,2038.06,6.8
Brewer,Cristian,female,Greece,12,2022,Mental health nurse,2111.41,7.4
White,Ryan,male,Albania,10,2020,Advertising account executive,1650.2,8.7
Harris,Caleb,male,Australia,5,2022,Advertising account executive,1972.07,9.5
Cooley,Scott,male,Albania,8,2021,Mental health nurse,2038.03,9.5
Baker,Nicholas,male,Albania,12,2022,Mental health nurse,2032.81,5.6
Murray,Michael,male,Greece,8,2023,Music tutor,1873.76,9.1
Mendoza,Douglas,male,Greece,8,2022,Mental health nurse,2043.6,5.2
Smith,Daniel,male,Cape Verde,9,2022,Advertising account executive,1907.02,10.0
Sutton,Robert,male,Cape Verde,8,2023,Advertising account executive,1996.6,10.0
Rodriguez,Jerry,male,Albania,9,2023,Secondary school teacher,1937.26,5.1
Knight,Alexander,male,Ghana,12,2021,Community development worker,2031.53,7.6
White,Charles,female,Ghana,7,2023,Community development worker,1856.01,6.6
Cooper,John,male,Andorra,4,2020,Secondary school teacher,2004.22,5.9
Williams,David,male,Andorra,6,2023,Advertising account executive,1835.79,8.4
Braun,Adam,male,Albania,9,2022,Media buyer,2120.32,5.4
Shaw,Jerry,male,Greece,10,2023,Media buyer,1989.58,5.7
Lee,Ralph,female,Cape Verde,12,2022,Advertising account executive,2005.08,9.2
Smith,Andre,male,Greece,5,2022,Media buyer,1978.64,9.9
Davis,Richard,female,Seychelles,12,2022,Mental health nurse,1996.83,8.1
Blair,Charles,male,Greece,1,2021,Secondary school teacher,2051.43,7.9
Smith,James,male,Cape Verde,9,2020,Media buyer,2045.29,10.0
Hansen,Jordan,male,Seychelles,12,2022,Mental health nurse,1904.9,7.2
Clark,Richard,male,Cape Verde,11,2021,Secondary school teacher,1919.66,10.0
Gomez,James,male,Albania,6,2021,Media buyer,1936.33,8.2
Owen,John,male,Cape Verde,8,2022,Secondary school teacher,2014.22,9.6
Mcmahon,Michael,male,Greece,5,2022,Secondary school teacher,1871.71,9.6
Liu,Michael,male,Seychelles,9,2021,Advertising account executive,1925.76,6.8
Frazier,Anthony,male,Seychelles,6,2023,Advertising account executive,1943.72,9.0
Elliott,Matthew,male,Andorra,6,2020,Media buyer,2027.3,5.8
Bryant,Luis,male,Andorra,7,2023,Community development worker,2059.7,5.7
Bentley,Michael,female,Greece,7,2021,Secondary school teacher,1904.91,9.8
Cook,Jose,female,Cape Verde,5,2020,Advertising account executive,1860.69,10.0
Golden,Ronald,female,Cape Verde,1,2023,Mental health nurse,2059.5,10.0
Oliver,Seth,female,Andorra,12,2023,Music tutor,1999.98,5.5
Bauer,Michael,male,Albania,4,2020,Advertising account executive,1773.8,8.3
Bradley,John,female,Albania,11,2023,Mental health nurse,2011.02,5.4
Meyer,David,female,Andorra,8,2021,Mental health nurse,1980.53,7.3
Baker,William,male,Albania,7,2021,Advertising account executive,2087.49,8.8
Hull,Arthur,male,Greece,2,2023,Media buyer,1962.45,7.7
Evans,Daniel,male,Australia,10,2021,Community development worker,2260.26,5.6
Brown,Timothy,male,Greece,11,2023,Advertising account executive,2135.36,6.9
Gibson,William,male,Australia,11,2020,Community development worker,1947.86,9.6
Bird,Ryan,female,Cape Verde,8,2023,Media buyer,1913.88,8.9
Butler,Caleb,male,Cape Verde,5,2021,Music tutor,1956.98,10.0
Cox,Tracy,male,Australia,12,2022,Media buyer,1804.37,7.7
Hayes,Calvin,male,Ghana,9,2023,Music tutor,1951.11,9.5
Hamilton,Jerome,male,Seychelles,11,2023,Community development worker,2044.99,6.1
Abbott,Terry,male,Australia,11,2020,Media buyer,2061.54,9.2
Browning,Kyle,male,Greece,11,2021,Secondary school teacher,1999.77,6.8
Ramirez,Devin,male,Australia,5,2022,Secondary school teacher,2057.38,9.0
Nguyen,Matthew,male,Cape Verde,7,2021,Mental health nurse,2048.78,8.0
Mccoy,Michael,female,Cape Verde,5,2021,Media buyer,2101.58,8.1
Berry,Joseph,male,Greece,12,2020,Community development worker,1937.67,6.0
Shaw,Andrew,male,Ghana,9,2020,Music tutor,1893.54,7.9
Spencer,Brandon,male,Australia,9,2022,Advertising account executive,2012.67,6.1
May,Bradley,female,Australia,4,2020,Community development worker,1894.6,8.7
Scott,Carlos,female,Greece,4,2023,Community development worker,1982.45,8.0
Burton,Steven,male,Greece,3,2023,Music tutor,1956.3,6.5
Garza,Andrew,male,Cape Verde,8,2022,Community development worker,1958.92,7.7
Mccullough,Shane,male,Seychelles,2,2022,Advertising account executive,1923.94,9.5
Russell,Brian,male,Greece,4,2023,Music tutor,1926.63,6.8
Mullins,Robert,male,Cape Verde,4,2021,Mental health nurse,2104.5,8.9
Tapia,Jack,male,Seychelles,12,2020,Advertising account executive,1972.06,7.4
Wright,John,male,Greece,9,2023,Secondary school teacher,2052.02,6.6
Garcia,Kyle,female,Albania,12,2022,Community development worker,1942.91,5.2
Taylor,Edwin,female,Seychelles,9,2020,Music tutor,2017.42,8.6
Page,Timothy,male,Cape Verde,4,2020,Music tutor,2120.02,10.0
James,Tyler,male,Australia,4,2021,Community development worker,2151.06,5.3
Gilbert,Timothy,male,Ghana,3,2023,Music tutor,1949.55,6.1
Jenkins,Richard,male,Ghana,8,2021,Music tutor,1856.52,8.8
Jimenez,Michael,male,Ghana,4,2022,Media buyer,2028.53,7.9
Richard,John,male,Ghana,5,2023,Community development worker,1981.89,9.8
Rodriguez,Marcus,male,Ghana,8,2021,Music tutor,1968.58,5.2
Wade,Charles,male,Seychelles,4,2022,Mental health nurse,2068.52,7.8
Freeman,Christopher,male,Albania,12,2021,Media buyer,1953.28,6.4
Trevino,Thomas,female,Australia,7,2022,Advertising account executive,1923.28,8.3
Price,Christopher,female,Cape Verde,10,2020,Media buyer,2112.05,10.0
Williams,Evan,male,Australia,8,2022,Community development worker,1866.48,7.4
Johnston,Robert,male,Ghana,7,2022,Community development worker,2096.84,6.6
Ortiz,Dennis,male,Andorra,3,2022,Music tutor,2016.38,5.3
Smith,James,male,Greece,6,2023,Media buyer,2010.43,8.4
White,Steven,male,Seychelles,6,2022,Advertising account executive,2144.66,7.0
Mcgrath,Alex,male,Albania,10,2023,Media buyer,1910.57,8.8
Clark,Arthur,male,Cape Verde,3,2022,Community development worker,2060.63,10.0
Swanson,Michael,female,Greece,12,2020,Media buyer,1965.41,8.5
Jefferson,Zachary,male,Greece,8,2023,Community development worker,2000.24,5.1
Perez,Anthony,male,Seychelles,12,2023,Music tutor,1955.38,7.3
Phillips,Carlos,male,Andorra,8,2020,Secondary school teacher,1995.95,8.8
Watson,Chad,male,Australia,12,2021,Media buyer,1972.43,6.8
Petty,Roberto,male,Greece,6,2020,Mental health nurse,2119.71,6.4
Sawyer,Spencer,male,Australia,12,2022,Advertising account executive,2002.2,7.8
Scott,William,male,Ghana,12,2021,Secondary school teacher,1950.67,6.9
Barr,Anthony,male,Cape Verde,5,2022,Media buyer,1968.37,10.0
