last_name,first_name,gender,country,month,year,job,payment,rating
Austin,Russell,male,South Georgia and the South Sandwich Islands,4,2021,Location manager,1777.6,6.4
Gray,Brian,male,Jordan,2,2023,"Therapist, art",2128.09,9.6
Branch,Mitchell,male,Equatorial Guinea,12,2020,Press sub,1734.89,5.4
Garcia,David,male,Algeria,4,2021,Location manager,1957.76,7.7
Curtis,Brandon,male,Jordan,7,2020,Location manager,2021.89,5.1
Burgess,Stephen,female,Austria,6,2021,"Therapist, art",2189.35,5.3
Guerrero,Joseph,female,Fiji,7,2021,IT trainer,1764.07,7.6
Welch,John,female,Jordan,12,2021,IT trainer,2067.22,6.2
Castro,William,female,Greenland,9,2022,Location manager,1956.96,6.5
Perez,Michael,male,Algeria,8,2020,Press sub,2092.23,8.5
Smith,Blake,male,Estonia,5,2021,"Therapist, art",1868.61,10.0
Taylor,Joshua,female,Fiji,10,2022,Information systems manager,1910.86,9.5
Morris,William,female,Austria,2,2023,Location manager,1886.43,6.7
Young,Henry,female,Jordan,5,2020,Information systems manager,2004.63,9.5
Rice,Donald,male,Estonia,12,2023,IT trainer,2023.21,9.3
Gaines,Richard,male,Austria,10,2021,Press sub,2019.87,8.0
Medina,William,female,Equatorial Guinea,10,2020,Further education lecturer,2087.18,6.5
Goodwin,John,female,Jordan,6,2022,"Therapist, art",2160.22,9.9
Garcia,Samuel,male,South Georgia and the South Sandwich Islands,6,2020,Further education lecturer,1879.48,7.5
Medina,Cameron,female,Algeria,3,2020,IT trainer,1933.11,9.7
Cooper,Rodney,female,Equatorial Guinea,6,2022,"Therapist, art",2044.77,8.5
Garcia,David,male,South Georgia and the South Sandwich Islands,6,2022,IT trainer,1957.45,9.6
Clark,Michael,male,South Georgia and the South Sandwich Islands,4,2023,IT trainer,1890.91,7.2
Wong,Marvin,female,Jordan,11,2020,Press sub,1977.48,9.2
Cortez,Michael,male,Equatorial Guinea,3,2021,Location manager,2117.44,9.6
Perkins,Dalton,male,Estonia,12,2023,IT trainer,1902.68,9.7
Swanson,Michael,male,Jordan,12,2022,"Therapist, art",2044.38,9.5
Marshall,Frank,male,Greenland,11,2023,IT trainer,2038.53,8.5
Clark,Michael,male,Greenland,8,2022,Information systems manager,2003.12,8.6
Rasmussen,Andre,female,Estonia,7,2022,Further education lecturer,2149.79,8.6
Willis,Carl,male,Equatorial Guinea,1,2023,IT trainer,2016.75,8.9
Jones,David,male,Fiji,12,2020,Press sub,1958.93,9.3
Thompson,Adam,female,Equatorial Guinea,7,2022,Press sub,2095.88,7.0
Day,Mark,male,Algeria,10,2020,Information systems manager,2059.5,7.4
Turner,Louis,male,Austria,5,2020,IT trainer,1975.72,8.1
Moreno,George,male,Algeria,7,2021,Further education lecturer,1962.47,8.1
Walker,Richard,female,Greenland,6,2022,Location manager,2063.88,7.0
Carter,Michael,female,Greenland,3,2020,IT trainer,2042.86,8.2
Potter,Michael,male,Greenland,6,2021,Further education lecturer,1969.09,5.4
Hurley,Charles,male,South Georgia and the South Sandwich Islands,4,2023,Information systems manager,2019.87,8.9
Marshall,Nicholas,male,Jordan,6,2022,Location manager,2010.66,5.6
Phillips,David,male,Estonia,5,2023,Press sub,1948.39,10.0
Graham,Darryl,male,Fiji,1,2023,Press sub,2061.63,8.8
Brown,Thomas,male,Greenland,8,2021,Location manager,2022.35,6.5
Hopkins,David,male,Equatorial Guinea,12,2020,Further education lecturer,1858.95,6.0
Anderson,Jordan,male,Jordan,5,2022,IT trainer,2021.23,7.8
Mills,Ronald,male,Greenland,5,2023,"Therapist, art",2127.25,5.0
Lucas,Jonathan,male,South Georgia and the South Sandwich Islands,9,2023,Press sub,2020.72,5.8
Johnson,Jeffrey,male,Austria,12,2022,IT trainer,1957.88,6.1
Duncan,Joseph,male,Estonia,1,2022,Location manager,2017.77,10.0
Santana,Zachary,male,Algeria,4,2020,"Therapist, art",1894.06,8.2
Henderson,Justin,female,Greenland,12,2023,"Therapist, art",1924.08,7.0
Underwood,Timothy,female,Algeria,1,2022,IT trainer,1891.23,8.1
Simon,Michael,male,Jordan,8,2021,Press sub,2026.32,8.3
Oconnell,Jesse,female,Jordan,2,2020,Further education lecturer,2068.73,7.5
Lane,Darren,male,Fiji,6,2023,"Therapist, art",2115.66,9.8
Ferguson,Bradley,male,Jordan,1,2022,"Therapist, art",1989.95,9.8
Rhodes,Martin,male,Equatorial Guinea,4,2021,Location manager,1991.59,6.8
Guerrero,Jeremy,male,Algeria,3,2022,Further education lecturer,2032.71,7.4
Freeman,Thomas,female,Equatorial Guinea,7,2021,Information systems manager,1935.26,6.4
Rodriguez,Anthony,female,Algeria,1,2021,Further education lecturer,2001.26,9.7
Garcia,Dakota,female,Greenland,6,2021,Information systems manager,2054.83,8.6
Carlson,Willie,male,Greenland,8,2021,Further education lecturer,1941.43,5.3
Jennings,Trevor,male,South Georgia and the South Sandwich Islands,7,2022,Information systems manager,1973.05,6.2
Ellis,Anthony,male,Jordan,7,2020,Location manager,2031.45,8.8
Adams,Roger,female,Equatorial Guinea,6,2020,"Therapist, art",1801.24,6.1
Rose,Michael,female,South Georgia and the South Sandwich Islands,5,2021,"Therapist, art",2088.06,8.6
Chan,James,male,Algeria,12,2021,Location manager,2126.52,5.3
Guzman,Justin,male,South Georgia and the South Sandwich Islands,6,2020,Information systems manager,1933.72,5.2
Herrera,Christopher,male,Austria,4,2021,Location manager,1900.05,5.0
Shaw,Kevin,female,Austria,9,2022,"Therapist, art",1974.93,8.7
Williams,Samuel,male,Jordan,12,2021,Further education lecturer,2103.48,6.1
Cummings,Eric,female,Equatorial Guinea,7,2021,IT trainer,1991.96,8.7
Copeland,Matthew,male,Equatorial Guinea,2,2020,Location manager,2161.66,9.3
Norris,Juan,male,Jordan,8,2023,Information systems manager,2025.63,6.2
Kline,Cory,male,Jordan,9,2022,"Therapist, art",2143.54,8.3
Thompson,Daniel,male,Greenland,10,2023,"Therapist, art",2052.44,9.6
Sanchez,Samuel,male,Equatorial Guinea,7,2020,Location manager,1920.43,7.2
Sims,Mark,female,Jordan,3,2023,Information systems manager,2055.54,9.1
Cruz,Eric,male,Estonia,8,2021,Further education lecturer,1694.7,9.9
Duncan,Michael,female,Algeria,2,2022,IT trainer,1868.31,8.5
Young,Gregory,female,Estonia,7,2023,Further education lecturer,2062.67,9.5
Gomez,John,male,Fiji,5,2020,Press sub,2054.87,7.6
Hale,Douglas,male,Algeria,8,2020,Information systems manager,1961.85,8.2
Rodriguez,Paul,female,Algeria,12,2021,IT trainer,2018.31,6.7
Mack,Edward,female,Greenland,5,2023,Information systems manager,2063.59,6.4
Chang,Adrian,male,Equatorial Guinea,7,2022,Further education lecturer,1786.37,9.8
Hendrix,Michael,male,Estonia,3,2020,Further education lecturer,1917.04,9.1
Conner,John,male,Algeria,3,2020,Location manager,1927.59,5.9
Barajas,Jeffrey,female,South Georgia and the South Sandwich Islands,10,2023,Press sub,1969.32,9.5
Clark,Donald,female,South Georgia and the South Sandwich Islands,3,2021,Further education lecturer,1925.92,10.0
Wilson,Shane,male,Estonia,4,2022,Further education lecturer,2158.61,8.3
Brown,David,male,Algeria,5,2021,Further education lecturer,2038.6,8.3
Schneider,Jason,male,Greenland,12,2020,Information systems manager,1936.34,9.7
Young,Peter,male,Greenland,6,2020,"Therapist, art",1939.78,8.7
Obrien,David,male,Jordan,5,2022,Location manager,1782.45,7.4
Hunter,Calvin,male,Equatorial Guinea,7,2022,IT trainer,1962.24,8.1
Jimenez,Anthony,male,Algeria,8,2020,Further education lecturer,1935.65,6.2
Gonzalez,Daniel,female,Fiji,5,2022,Location manager,2124.74,6.9
Ellis,Mark,female,Jordan,7,2021,Further education lecturer,2041.78,9.7
Walters,Jorge,male,Fiji,7,2021,Information systems manager,1996.26,5.3
Williams,Timothy,male,Austria,2,2023,IT trainer,1864.49,6.3
Gonzales,Michael,male,Equatorial Guinea,8,2022,Information systems manager,2140.88,5.3
Parker,Kent,male,Austria,2,2021,Location manager,1921.5,8.4
Stephens,Jacob,male,South Georgia and the South Sandwich Islands,7,2023,"Therapist, art",2086.16,7.8
Gutierrez,Mark,female,Algeria,6,2022,Location manager,1946.54,9.5
Nielsen,Jacob,male,Jordan,8,2021,Further education lecturer,2180.8,6.2
Shaw,James,male,Jordan,1,2022,Location manager,2064.66,6.0
Atkins,Mark,male,Greenland,7,2020,"Therapist, art",1799.83,9.8
Mccoy,Jason,female,Fiji,3,2021,Press sub,1939.05,7.4
Garcia,Ricky,female,Algeria,9,2023,IT trainer,2151.31,5.2
Shields,Terry,male,Equatorial Guinea,12,2022,Press sub,2067.44,5.6
Le,Cody,male,Estonia,9,2022,IT trainer,2048.46,8.7
Davis,Terry,male,Greenland,3,2021,Press sub,1806.81,7.9
Morse,Kenneth,female,South Georgia and the South Sandwich Islands,8,2021,Press sub,1937.03,6.6
Ortega,Scott,female,Algeria,4,2021,Further education lecturer,2040.72,7.1
Campbell,Todd,male,Fiji,11,2022,Press sub,1829.18,5.1
Romero,Albert,female,Estonia,3,2020,Press sub,1978.07,10.0
Yang,Richard,male,Equatorial Guinea,8,2020,"Therapist, art",1929.18,6.9
Spears,Daniel,male,Austria,6,2020,Information systems manager,2096.28,5.9
Durham,Victor,male,Estonia,6,2021,Location manager,2145.1,10.0
Wagner,Christian,female,Fiji,12,2022,Press sub,1899.95,8.9
Curtis,Joseph,male,Greenland,3,2020,Further education lecturer,2050.54,9.3
Hernandez,Eric,male,Greenland,12,2021,IT trainer,2066.45,7.6
Baker,David,female,Algeria,11,2023,Press sub,2055.11,8.7
Jones,John,male,Algeria,3,2023,Information systems manager,1878.58,9.6
Chen,Daniel,male,Equatorial Guinea,4,2023,Further education lecturer,2069.42,5.7
Lopez,Timothy,male,Austria,5,2020,IT trainer,2007.96,8.0
Perez,Mark,female,Greenland,8,2022,IT trainer,1919.2,8.3
Chavez,Adam,female,Greenland,7,2023,Location manager,1880.61,9.3
Murphy,Richard,female,Algeria,7,2020,Information systems manager,2078.45,8.4
Barber,Andrew,male,Algeria,8,2022,Press sub,1915.48,8.5
Miller,Manuel,male,Equatorial Guinea,3,2021,Further education lecturer,2013.52,6.1
Davis,Jeffrey,female,Algeria,4,2020,"Therapist, art",2008.42,7.6
Morris,Alexander,female,Equatorial Guinea,1,2023,Location manager,2127.2,7.0
Gomez,Craig,female,Algeria,8,2023,Information systems manager,2051.03,8.3
Henson,Leslie,male,Equatorial Guinea,8,2021,Location manager,2043.52,5.2
Howard,Jose,female,Greenland,11,2023,Location manager,2042.12,8.9
Cook,Elijah,male,Fiji,4,2023,IT trainer,2287.27,6.9
Welch,Jeffrey,male,Estonia,8,2022,IT trainer,1841.87,10.0
Hicks,Shane,male,Greenland,5,2023,"Therapist, art",2097.22,8.6
Vaughan,Jeffrey,male,Greenland,6,2021,Further education lecturer,1850.8,9.8
Rush,Jerry,male,Jordan,7,2021,"Therapist, art",2069.31,5.9
Vance,Vincent,male,Jordan,11,2020,"Therapist, art",1828.06,8.4
Wade,John,male,Equatorial Guinea,7,2022,Location manager,2156.02,7.7
Fry,Christopher,female,Algeria,6,2023,Location manager,1915.19,8.1
Davidson,Bradley,female,Austria,7,2022,Location manager,2028.68,8.4
Callahan,Casey,female,Greenland,1,2022,"Therapist, art",2092.07,9.1
Cruz,Ruben,female,Austria,5,2022,Information systems manager,2117.69,7.5
Williams,Christian,female,Algeria,6,2023,Information systems manager,1936.51,9.5
Keller,Alexander,female,Algeria,6,2022,"Therapist, art",1921.55,7.5
Porter,Bruce,female,Equatorial Guinea,8,2021,Press sub,1808.74,9.4
Green,Carlos,female,Fiji,9,2020,IT trainer,2089.05,9.0
Hanson,Marvin,female,Fiji,2,2022,Information systems manager,1970.16,5.5
Davis,Kenneth,male,Jordan,3,2023,Information systems manager,2056.73,7.5
Morris,Javier,male,South Georgia and the South Sandwich Islands,5,2021,"Therapist, art",1979.52,5.2
