last_name,first_name,gender,country,month,year,job,payment,rating
Wright,Jacob,male,Bouvet Island (Bouvetoya),12,2022,Publishing copy,2094.2,5.9
Johnson,Michael,male,Niger,12,2023,Publishing copy,2000.2,8.4
Best,Roy,male,Hong Kong,6,2023,Music tutor,2100.92,9.7
Martinez,Matthew,female,Hong Kong,3,2021,Educational psychologist,1963.59,10.0
Howard,Jared,male,Canada,2,2022,Music tutor,1707.18,9.8
Moore,Bradley,female,Bouvet Island (Bouvetoya),7,2020,Music tutor,2038.03,5.1
Lee,Timothy,female,Canada,4,2023,Publishing copy,1916.13,10.0
Mckay,John,female,Niger,12,2020,Publishing copy,1988.34,6.4
Pruitt,Michael,female,Bouvet Island (Bouvetoya),6,2021,"Psychologist, educational",1926.43,6.0
Meyers,Samuel,male,Hong Kong,7,2020,"Psychologist, educational",2066.21,8.2
Harvey,David,female,Bouvet Island (Bouvetoya),8,2023,Educational psychologist,1998.32,5.7
Moore,George,female,Bouvet Island (Bouvetoya),5,2021,Publishing copy,1934.12,7.2
Murray,William,male,Chile,12,2022,"Psychologist, educational",2016.55,7.6
Hart,Julian,female,Hong Kong,3,2023,Educational psychologist,1957.22,7.5
Black,Maxwell,female,Grenada,3,2020,"Psychologist, educational",2153.42,6.2
Gill,Robert,male,Hong Kong,12,2020,Educational psychologist,1979.22,6.6
Romero,Isaiah,female,Grenada,2,2022,Publishing copy,2082.4,5.5
King,Steven,female,Chile,7,2020,Music tutor,1952.93,6.7
Hogan,Gilbert,male,Grenada,1,2020,"Psychologist, educational",2003.08,9.6
Golden,Juan,male,Chile,6,2022,Publishing copy,1875.29,6.7
Hudson,Edgar,male,Grenada,6,2022,Educational psychologist,1953.6,7.6
Quinn,Robert,male,Canada,1,2023,Music tutor,2022.31,10.0
Carter,Mark,male,Grenada,2,2022,Music tutor,2106.06,8.3
Clark,Jacob,female,Canada,7,2022,Educational psychologist,2036.28,9.9
Juarez,Derrick,male,Uzbekistan,3,2023,Publishing copy,2019.61,7.0
Cox,Jermaine,male,Niger,8,2023,"Psychologist, educational",2004.46,8.0
Ellison,Dave,male,Chile,6,2021,Educational psychologist,2000.08,6.0
Medina,Michael,female,Grenada,8,2021,Educational psychologist,1960.38,5.0
Phillips,Brian,female,Niger,7,2022,Educational psychologist,2128.12,9.9
Thornton,Brian,male,Chile,8,2023,Publishing copy,2071.39,8.3
Davis,Hunter,female,Uzbekistan,1,2022,"Psychologist, educational",1893.56,5.8
Thompson,Gregory,female,Hong Kong,6,2020,Music tutor,2045.71,8.0
Harris,Micheal,female,Hong Kong,5,2022,Educational psychologist,1945.72,7.9
Cline,David,female,Grenada,1,2022,Music tutor,1980.57,7.0
Lowe,Daniel,female,Canada,4,2021,Music tutor,1992.75,10.0
French,Julian,male,Uzbekistan,7,2023,Educational psychologist,1963.8,7.2
Lyons,Alexander,male,Hong Kong,5,2022,Educational psychologist,2021.55,5.8
Mcgee,Dennis,female,Uzbekistan,3,2022,Educational psychologist,1889.71,9.6
Arnold,Brian,female,Chile,12,2021,Educational psychologist,2250.52,9.7
King,Victor,male,Uzbekistan,10,2021,"Psychologist, educational",1921.0,7.4
Skinner,Jonathan,male,Uzbekistan,9,2022,Publishing copy,2152.42,8.1
Cooke,Timothy,female,Uzbekistan,9,2020,Educational psychologist,2026.51,7.1
Bray,Eric,male,Uzbekistan,5,2021,Publishing copy,1923.55,9.3
Klein,Johnny,male,Uzbekistan,7,2020,Publishing copy,1980.32,7.1
Gutierrez,Thomas,female,Uzbekistan,10,2021,Music tutor,1839.38,5.9
Garcia,Jacob,male,Chile,10,2021,Publishing copy,1987.15,7.7
West,Guy,female,Niger,9,2022,Educational psychologist,2147.91,6.9
Gonzalez,Russell,male,Niger,7,2022,Music tutor,2068.3,8.7
Mclaughlin,Eric,female,Uzbekistan,4,2020,Publishing copy,1996.7,8.2
Davis,Dustin,female,Bouvet Island (Bouvetoya),9,2022,Educational psychologist,2115.38,9.4
Castillo,Gregory,male,Chile,3,2020,"Psychologist, educational",1979.57,6.0
Washington,Richard,male,Hong Kong,1,2020,Educational psychologist,1947.32,9.6
Walter,Steven,female,Uzbekistan,5,2020,Publishing copy,1914.99,5.4
Jacobs,Terry,female,Chile,8,2023,Music tutor,2265.14,9.4
Boyd,Christopher,female,Grenada,7,2021,Publishing copy,1956.63,7.1
Bolton,Matthew,female,Niger,5,2023,Music tutor,1974.1,8.2
Larson,Kenneth,female,Uzbekistan,6,2022,Publishing copy,2172.41,5.0
Smith,Frederick,female,Grenada,7,2022,"Psychologist, educational",2001.67,5.0
Huffman,Logan,female,Chile,12,2022,Educational psychologist,2133.08,8.8
Terrell,Phillip,male,Niger,8,2021,Educational psychologist,2005.68,5.7
Morris,Gilbert,female,Uzbekistan,2,2023,Music tutor,2078.67,8.1
Powell,Paul,male,Canada,10,2023,"Psychologist, educational",1948.63,8.2
Meyer,Austin,male,Bouvet Island (Bouvetoya),10,2020,Educational psychologist,2090.95,5.9
Medina,Jorge,female,Chile,12,2022,Educational psychologist,2125.68,9.2
Lee,Jacob,female,Chile,11,2023,Publishing copy,1845.86,5.4
Davis,Albert,male,Uzbekistan,4,2020,Educational psychologist,2023.78,8.0
Knight,Sergio,female,Canada,12,2022,"Psychologist, educational",2019.59,9.4
Clark,Douglas,male,Canada,9,2022,"Psychologist, educational",1984.66,8.1
Nelson,Ryan,female,Grenada,5,2022,Music tutor,2032.6,8.3
Sutton,Alexander,female,Chile,1,2021,Music tutor,2082.81,7.4
Rose,Edward,female,Niger,6,2022,Educational psychologist,1868.91,7.4
Bennett,David,female,Uzbekistan,5,2021,Publishing copy,2022.22,5.7
Patton,Dustin,female,Grenada,12,2021,Educational psychologist,2037.26,6.0
Fuller,Brian,female,Uzbekistan,5,2023,Publishing copy,2068.45,8.8
Foster,Steven,female,Canada,6,2021,"Psychologist, educational",1980.8,8.0
Moore,Paul,female,Bouvet Island (Bouvetoya),10,2020,"Psychologist, educational",2087.06,7.5
Young,Frank,male,Grenada,11,2021,Publishing copy,2011.34,8.3
Garrison,Eddie,male,Uzbekistan,11,2022,Music tutor,1986.79,6.5
Hood,Larry,female,Uzbekistan,5,2021,"Psychologist, educational",2092.3,5.4
Harris,Daniel,female,Canada,5,2022,Music tutor,2010.75,10.0
Butler,Tyler,male,Bouvet Island (Bouvetoya),5,2022,Publishing copy,1981.15,6.4
Bailey,Richard,male,Hong Kong,11,2023,"Psychologist, educational",1851.4,5.4
Yoder,Michael,female,Niger,10,2021,Educational psychologist,2203.23,10.0
Jimenez,Lawrence,male,Grenada,8,2021,"Psychologist, educational",2042.13,5.2
Martin,Gabriel,male,Niger,7,2020,Music tutor,1765.5,6.9
Serrano,Gary,male,Hong Kong,6,2022,Music tutor,1916.32,7.4
Smith,Carl,female,Niger,12,2023,Music tutor,1938.45,5.7
Young,Kenneth,female,Niger,7,2023,Educational psychologist,2128.15,8.8
Ballard,Daniel,male,Canada,5,2021,Music tutor,2167.11,9.8
Campos,James,male,Uzbekistan,5,2023,Educational psychologist,2005.07,9.3
Gordon,Michael,female,Uzbekistan,7,2022,Publishing copy,1987.8,5.7
Owen,Eric,male,Grenada,6,2022,Music tutor,1957.33,7.8
Wilson,Benjamin,female,Canada,6,2020,Publishing copy,2017.14,7.4
Grant,Adam,female,Bouvet Island (Bouvetoya),12,2023,"Psychologist, educational",1896.99,6.3
Ali,Eric,male,Chile,2,2023,Educational psychologist,1908.27,7.6
Walker,Michael,female,Grenada,7,2023,Music tutor,1957.98,7.6
Porter,Patrick,male,Bouvet Island (Bouvetoya),6,2021,Educational psychologist,1975.08,7.1
Moore,Ronald,female,Chile,6,2021,Publishing copy,1859.19,8.5
Rodriguez,Derrick,female,Canada,6,2021,Educational psychologist,2076.67,7.1
Tran,Scott,female,Niger,11,2020,Educational psychologist,1960.14,7.6
Morris,Eric,male,Canada,9,2020,Educational psychologist,2031.6,10.0
Harris,Michael,male,Grenada,3,2023,Educational psychologist,1653.29,6.6
Sutton,Douglas,female,Chile,8,2020,"Psychologist, educational",2186.14,9.8
Clark,Jacob,female,Canada,10,2021,Educational psychologist,1873.35,9.1
Cisneros,Jacob,female,Niger,8,2020,Music tutor,1999.84,8.6
Elliott,Michael,female,Chile,5,2022,Music tutor,2089.68,9.1
Burnett,Ronald,male,Canada,10,2022,Educational psychologist,1978.51,10.0
Garcia,Timothy,female,Canada,8,2021,Educational psychologist,2060.4,10.0
Hardy,Adrian,male,Niger,8,2022,Publishing copy,2026.12,9.1
Patterson,Jeffrey,male,Bouvet Island (Bouvetoya),1,2023,Publishing copy,1801.26,8.1
Delacruz,Adam,female,Niger,8,2022,Publishing copy,1976.99,5.3
Norman,Mark,female,Chile,7,2020,Music tutor,2199.18,5.7
Lyons,Jeffrey,female,Grenada,6,2022,"Psychologist, educational",2087.3,8.8
Walker,Richard,female,Chile,12,2020,Music tutor,1972.6,7.6
Moreno,James,male,Niger,12,2020,"Psychologist, educational",1952.46,9.9
Cervantes,Larry,female,Grenada,5,2023,Publishing copy,2134.28,7.6
Hernandez,Michael,male,Uzbekistan,6,2022,Educational psychologist,2227.04,9.2
Lewis,Stephen,female,Uzbekistan,8,2021,Publishing copy,1998.83,7.5
Tran,Vincent,male,Uzbekistan,12,2022,Music tutor,1964.83,7.2
Cohen,Keith,female,Canada,3,2023,"Psychologist, educational",1933.66,10.0
Gibbs,Daniel,male,Chile,11,2022,"Psychologist, educational",1948.96,7.8
Benson,David,male,Chile,6,2023,Educational psychologist,1839.08,9.6
Hayes,James,female,Hong Kong,1,2020,Publishing copy,1811.42,9.3
Vaughn,William,female,Canada,2,2021,"Psychologist, educational",1867.77,10.0
Becker,Jordan,female,Bouvet Island (Bouvetoya),6,2022,Publishing copy,2092.09,5.8
Ellison,James,female,Uzbekistan,12,2023,Music tutor,1834.4,7.6
Johnson,Bernard,female,Grenada,7,2023,Music tutor,1857.07,5.7
Atkins,Jeremy,male,Niger,7,2020,Educational psychologist,2082.25,9.0
Davis,Shaun,male,Grenada,6,2021,Music tutor,2125.9,6.6
Cisneros,David,female,Grenada,2,2021,Music tutor,1963.01,5.1
Ortega,Daryl,female,Bouvet Island (Bouvetoya),9,2022,Publishing copy,2144.3,9.8
Whitney,David,female,Hong Kong,12,2021,Educational psychologist,2025.99,8.1
Owens,Aaron,male,Grenada,3,2021,Music tutor,2032.12,9.1
Harrison,Ronald,female,Uzbekistan,3,2021,Publishing copy,2117.36,7.5
Holmes,Justin,male,Niger,5,2023,"Psychologist, educational",1965.02,6.4
Campbell,Chad,female,Chile,10,2020,Publishing copy,1925.01,6.3
Lang,Thomas,male,Canada,9,2021,Educational psychologist,2078.18,10.0
Rodriguez,Christopher,female,Niger,2,2022,"Psychologist, educational",1947.47,8.3
Boyd,Marco,male,Canada,9,2023,Music tutor,2027.73,10.0
Jones,William,female,Chile,1,2023,Music tutor,2079.03,5.5
Velasquez,Raymond,female,Canada,4,2021,"Psychologist, educational",1943.68,9.3
Barber,David,male,Uzbekistan,12,2023,Publishing copy,1848.9,8.2
Berry,Cole,female,Uzbekistan,3,2021,Publishing copy,1870.33,8.9
Hensley,James,male,Hong Kong,3,2023,Publishing copy,2002.47,6.3
Ruiz,Joseph,female,Niger,8,2022,Music tutor,1849.53,5.5
Martinez,Nicholas,female,Uzbekistan,7,2023,Music tutor,1819.7,8.8
Macdonald,Thomas,female,Chile,8,2020,Music tutor,2006.46,5.7
Patel,Joseph,male,Bouvet Island (Bouvetoya),9,2020,Publishing copy,1841.55,9.4
Powell,Timothy,male,Bouvet Island (Bouvetoya),2,2022,Music tutor,1975.2,8.3
Fleming,Michael,female,Chile,4,2023,Music tutor,2097.72,8.0
Rivera,Brett,female,Hong Kong,5,2023,"Psychologist, educational",2002.13,7.3
Harris,David,female,Hong Kong,9,2020,"Psychologist, educational",2093.79,8.9
Lewis,William,male,Canada,6,2022,Educational psychologist,1900.43,10.0
Garcia,Nicholas,male,Niger,1,2022,Music tutor,2022.56,5.9
Pollard,Dustin,male,Hong Kong,1,2020,Publishing copy,1963.57,7.2
Owens,John,female,Uzbekistan,1,2020,Educational psychologist,2034.74,8.9
Dunn,David,female,Chile,9,2021,"Psychologist, educational",1806.08,5.1
Carrillo,Jason,male,Grenada,1,2021,Educational psychologist,1988.64,6.4
Hall,Austin,female,Canada,1,2023,Publishing copy,2081.32,7.1
Ellis,Justin,male,Bouvet Island (Bouvetoya),12,2022,Music tutor,2064.79,7.0
Cunningham,James,male,Bouvet Island (Bouvetoya),8,2022,Music tutor,1993.32,9.3
Young,Randall,female,Niger,8,2022,Music tutor,2016.64,8.9
Baxter,Casey,female,Bouvet Island (Bouvetoya),5,2020,Music tutor,2037.79,9.7
Whitaker,Jeffrey,female,Canada,5,2023,Music tutor,1824.35,10.0
Brewer,Justin,male,Niger,11,2023,Music tutor,2093.64,8.2
Johnson,Micheal,female,Bouvet Island (Bouvetoya),12,2023,Educational psychologist,2057.96,8.1
Turner,Henry,female,Grenada,6,2022,"Psychologist, educational",2067.31,7.9
Galvan,Jordan,female,Uzbekistan,12,2021,"Psychologist, educational",1930.7,9.5
Hall,Kenneth,female,Canada,12,2022,Music tutor,2020.64,10.0
