last_name,first_name,gender,country,month,year,job,payment,rating
Day,Roberto,male,Madagascar,1,2020,Psychotherapist,1767.64,5.5
Moore,Keith,male,Ecuador,9,2022,Energy engineer,1995.78,8.2
Smith,Daniel,female,Madagascar,11,2020,Energy engineer,2033.24,5.6
Howard,Craig,male,Greece,8,2020,Psychotherapist,2040.18,9.3
Parker,Douglas,male,Tonga,10,2022,Energy engineer,1961.41,9.3
Martin,Christopher,male,Madagascar,4,2023,"Copywriter, advertising",1752.58,7.9
Brown,Joseph,male,Dominica,12,2023,"Copywriter, advertising",2108.24,8.8
Parsons,Billy,male,Ecuador,11,2021,Energy engineer,2240.0,5.3
Phillips,Brett,male,Greece,7,2022,"Copywriter, advertising",2003.64,5.2
Hanson,Trevor,male,Greece,10,2022,Psychotherapist,1855.7,9.4
Ramirez,Adam,male,Dominica,6,2022,"Copywriter, advertising",2001.8,9.1
Chapman,Daniel,male,Greece,2,2020,"Copywriter, advertising",1951.05,8.9
Edwards,Kyle,female,Dominica,4,2022,Arboriculturist,1762.95,7.8
Khan,Edward,female,Madagascar,2,2020,Energy engineer,1898.88,9.2
Morales,Steven,female,Madagascar,12,2021,Psychotherapist,1971.57,8.7
Olson,Nathan,male,Andorra,1,2020,"Copywriter, advertising",2101.68,7.0
Bray,Terry,female,Madagascar,9,2023,Energy engineer,1976.13,5.6
Lynn,Malik,male,Madagascar,10,2020,Psychotherapist,2098.17,5.1
Jordan,James,male,Greece,12,2021,"Copywriter, advertising",2043.38,8.1
Ray,Jay,female,Dominica,5,2021,"Copywriter, advertising",1941.21,7.5
Donaldson,Lance,male,Ecuador,8,2023,Psychotherapist,2086.08,8.8
Thompson,Jeremy,male,Andorra,4,2021,Psychotherapist,1947.09,9.2
Jones,Timothy,male,Samoa,1,2020,Arboriculturist,2046.6,5.6
Adams,John,male,Andorra,12,2021,"Copywriter, advertising",1955.89,9.8
Galloway,Curtis,female,Samoa,1,2020,Psychotherapist,1892.23,8.6
Greer,Thomas,female,Madagascar,3,2020,"Copywriter, advertising",2024.38,7.4
Davis,Jeremiah,female,Ecuador,10,2023,Arboriculturist,2075.43,6.7
Ferrell,Larry,female,Greece,4,2020,Energy engineer,2044.52,8.1
Whitaker,Christopher,female,Greece,4,2023,"Copywriter, advertising",1931.94,6.9
Herrera,Jeremy,male,Samoa,4,2022,Energy engineer,2203.31,8.3
Peterson,Alex,female,Vanuatu,2,2020,Energy engineer,1963.48,6.0
Collins,Joseph,male,Tonga,1,2020,Psychotherapist,2055.46,9.9
Holmes,Robert,male,Samoa,12,2022,Psychotherapist,1999.34,7.6
Moore,Stephen,male,Vanuatu,10,2021,Arboriculturist,2072.98,5.6
Hicks,Christopher,male,Samoa,8,2020,Energy engineer,1978.1,6.4
Taylor,Kevin,male,Dominica,2,2023,Psychotherapist,2217.77,8.4
Khan,Terry,male,Madagascar,1,2020,Arboriculturist,1982.01,7.0
Wallace,Ricky,male,Tonga,6,2021,"Copywriter, advertising",2071.17,9.4
Harris,Devin,male,Samoa,3,2020,"Copywriter, advertising",1918.21,8.9
Hayes,David,male,Nauru,6,2021,Psychotherapist,1944.4,7.8
Stewart,Raymond,female,Greece,9,2023,"Copywriter, advertising",1885.5,8.9
Fox,Adam,female,Madagascar,5,2022,"Copywriter, advertising",2042.93,9.3
Bradshaw,Joseph,male,Greece,7,2022,"Copywriter, advertising",1863.56,8.1
Pacheco,Nicholas,female,Ecuador,11,2022,"Copywriter, advertising",1972.58,10.0
Barrera,Bryce,male,Ecuador,5,2020,"Copywriter, advertising",1943.75,6.3
Martinez,Michael,male,Dominica,5,2021,Arboriculturist,1971.95,10.0
Berg,Derrick,female,Nauru,7,2020,"Copywriter, advertising",1993.13,9.7
Weaver,Elijah,male,Andorra,6,2022,Psychotherapist,2134.96,7.0
Delacruz,Willie,female,Madagascar,7,2020,"Copywriter, advertising",2111.14,8.6
Klein,Peter,female,Greece,10,2020,"Copywriter, advertising",1994.26,5.9
Nelson,Scott,male,Nauru,6,2020,Psychotherapist,2072.13,8.9
Johnson,Ruben,female,Madagascar,2,2020,Energy engineer,2149.92,10.0
Foster,Charles,male,Greece,2,2023,Energy engineer,2236.88,9.5
Mcdaniel,John,male,Madagascar,6,2022,"Copywriter, advertising",1992.36,5.4
Duncan,James,female,Samoa,10,2023,Arboriculturist,2040.78,5.2
Rose,Jimmy,male,Greece,7,2022,Arboriculturist,1833.21,8.9
Baker,Aaron,male,Greece,9,2021,Arboriculturist,2189.46,5.5
Phillips,Michael,female,Madagascar,1,2023,Energy engineer,1894.85,6.3
Zimmerman,Larry,female,Greece,7,2021,Psychotherapist,1966.7,6.3
Edwards,Jonathan,male,Nauru,11,2021,Arboriculturist,1936.29,5.7
Evans,Mark,male,Nauru,12,2022,Psychotherapist,2005.03,6.7
Gutierrez,Justin,male,Tonga,3,2022,"Copywriter, advertising",2030.9,8.4
Wilson,Isaiah,female,Tonga,1,2022,Arboriculturist,2051.39,7.5
Willis,John,male,Ecuador,8,2022,Energy engineer,1914.14,7.2
Rojas,Nicholas,female,Ecuador,10,2022,Psychotherapist,1999.91,9.1
Parker,Brent,male,Andorra,10,2021,Psychotherapist,1944.82,8.0
Johnston,Seth,male,Andorra,12,2020,Arboriculturist,1979.54,5.9
Evans,Brandon,female,Samoa,6,2022,Arboriculturist,1885.16,6.9
Franco,Ryan,male,Greece,1,2021,Psychotherapist,2191.89,10.0
Dominguez,Christopher,female,Samoa,11,2021,"Copywriter, advertising",1769.2,9.0
Young,Wesley,female,Ecuador,6,2023,Arboriculturist,1970.37,5.8
Jordan,Jacob,male,Andorra,10,2020,Psychotherapist,1937.2,6.7
Robinson,Stephen,female,Tonga,5,2021,Energy engineer,2059.55,5.8
Rodriguez,Wayne,female,Madagascar,11,2022,"Copywriter, advertising",2119.17,6.1
Fry,Andrew,female,Madagascar,11,2023,"Copywriter, advertising",1997.81,8.5
Hull,Cameron,male,Greece,12,2022,Psychotherapist,1884.49,6.3
Campbell,Calvin,male,Tonga,5,2023,Energy engineer,1989.11,6.9
Key,Charles,female,Madagascar,9,2021,Arboriculturist,1986.54,7.9
Marshall,Wesley,male,Madagascar,5,2023,Energy engineer,2013.1,7.3
Reyes,Michael,male,Greece,5,2020,Energy engineer,1971.92,7.1
Cruz,Christopher,female,Greece,5,2020,"Copywriter, advertising",2029.38,6.9
King,Julian,female,Samoa,7,2023,Arboriculturist,2127.88,5.5
Gillespie,Michael,female,Andorra,4,2021,"Copywriter, advertising",1892.83,8.0
Boyd,Larry,female,Ecuador,7,2020,Psychotherapist,1788.16,9.8
Willis,Chad,female,Greece,4,2022,Arboriculturist,2127.79,6.6
Walters,Patrick,female,Greece,5,2022,Psychotherapist,1977.7,5.5
Stewart,Erik,female,Ecuador,11,2023,"Copywriter, advertising",2057.82,7.9
Huff,Aaron,female,Dominica,2,2020,"Copywriter, advertising",1989.23,10.0
Reynolds,Jason,male,Madagascar,2,2021,Arboriculturist,1934.77,8.4
Wyatt,Peter,female,Madagascar,12,2022,Energy engineer,1880.29,7.5
Rodriguez,Anthony,female,Andorra,9,2022,"Copywriter, advertising",2005.99,6.3
Andrews,Cody,male,Samoa,11,2023,Arboriculturist,1978.78,9.4
Wright,Manuel,female,Andorra,10,2023,"Copywriter, advertising",1992.38,7.3
Taylor,Calvin,male,Vanuatu,8,2023,"Copywriter, advertising",2212.21,6.6
Jackson,Timothy,male,Madagascar,9,2022,Psychotherapist,2028.14,6.6
Anderson,Evan,male,Tonga,10,2021,"Copywriter, advertising",1894.42,7.8
Davis,Ryan,male,Samoa,12,2021,Arboriculturist,2020.17,6.1
Johnson,Cody,male,Nauru,6,2023,Arboriculturist,2023.75,5.4
Perry,Kevin,male,Madagascar,5,2021,Psychotherapist,1928.04,6.2
Harmon,Christopher,female,Dominica,10,2021,Psychotherapist,2010.15,8.9
Jones,Matthew,male,Andorra,3,2020,Psychotherapist,1885.26,5.6
Shaw,Thomas,male,Tonga,1,2022,"Copywriter, advertising",2075.24,9.4
Reyes,Gregory,female,Ecuador,12,2020,Energy engineer,2133.27,5.3
Davis,David,female,Madagascar,7,2021,Energy engineer,1984.85,8.7
Beasley,Jason,male,Samoa,8,2021,"Copywriter, advertising",2071.72,6.5
Hill,Craig,female,Samoa,3,2023,Psychotherapist,2040.95,6.8
Pearson,Martin,male,Greece,5,2020,"Copywriter, advertising",2120.45,7.8
Lucas,Andrew,male,Madagascar,6,2022,"Copywriter, advertising",2089.43,6.7
Torres,Anthony,male,Andorra,12,2021,Energy engineer,1903.34,6.8
Knight,Austin,male,Tonga,7,2021,Energy engineer,1929.49,9.6
Montgomery,Jason,female,Samoa,4,2020,"Copywriter, advertising",1927.75,6.3
Barker,Noah,male,Greece,2,2023,Psychotherapist,2107.05,9.0
Patel,Andrew,male,Madagascar,7,2022,Arboriculturist,1911.86,9.7
Hess,Garrett,female,Samoa,6,2020,"Copywriter, advertising",2092.75,9.4
Mcdonald,Jeffrey,female,Ecuador,8,2020,"Copywriter, advertising",1915.63,8.8
Gonzalez,Gregory,male,Andorra,8,2022,Energy engineer,2081.2,5.9
Russell,Tyler,male,Samoa,10,2022,Arboriculturist,2026.22,6.8
Williams,Joseph,male,Samoa,7,2020,Psychotherapist,2071.46,6.1
Brown,Anthony,male,Madagascar,8,2022,"Copywriter, advertising",2040.76,8.9
Burch,Jeffrey,male,Tonga,3,2020,"Copywriter, advertising",1934.96,9.6
Frazier,Michael,male,Samoa,4,2020,Psychotherapist,1988.54,8.9
Walls,Eric,female,Greece,5,2022,Energy engineer,1959.95,9.8
Morris,Jonathan,male,Tonga,4,2021,Psychotherapist,2054.72,9.8
Mercer,Andrew,male,Madagascar,11,2022,Arboriculturist,2271.53,7.1
Ramirez,Michael,male,Madagascar,4,2022,"Copywriter, advertising",2020.92,5.3
Rose,Joseph,male,Nauru,12,2020,"Copywriter, advertising",2033.39,8.5
Jones,Dustin,female,Vanuatu,1,2021,Energy engineer,2070.99,6.8
Sanders,Mark,female,Madagascar,5,2023,"Copywriter, advertising",2190.86,8.9
Chapman,Brian,male,Ecuador,7,2022,Energy engineer,2081.24,5.7
Powell,Jason,female,Madagascar,10,2020,"Copywriter, advertising",1991.62,6.4
Gay,Joseph,female,Samoa,7,2022,"Copywriter, advertising",2111.12,7.8
Gray,Jesse,female,Vanuatu,12,2020,Psychotherapist,2034.62,5.7
Michael,Larry,male,Greece,8,2022,Psychotherapist,1959.14,8.8
Martinez,Aaron,male,Tonga,8,2023,"Copywriter, advertising",2015.36,5.9
Ferguson,Eric,male,Madagascar,5,2023,"Copywriter, advertising",2120.04,7.3
Lopez,Dustin,male,Tonga,9,2020,Psychotherapist,2030.65,6.0
Hobbs,David,male,Greece,12,2021,"Copywriter, advertising",1879.71,9.3
Morrison,Dennis,female,Madagascar,2,2023,Psychotherapist,1893.96,10.0
Becker,Matthew,male,Tonga,4,2023,Psychotherapist,2079.81,5.1
Hernandez,Marc,female,Tonga,4,2021,"Copywriter, advertising",2087.92,7.9
Parks,Brendan,female,Tonga,1,2020,Arboriculturist,2169.56,8.6
Nelson,Christopher,female,Samoa,4,2022,Energy engineer,2103.01,6.9
Leon,Curtis,male,Greece,8,2021,"Copywriter, advertising",2003.47,7.9
Evans,Thomas,male,Tonga,11,2023,Energy engineer,1925.88,5.7
Brown,Matthew,female,Vanuatu,12,2021,Psychotherapist,2048.03,6.9
Reyes,John,male,Ecuador,12,2021,Psychotherapist,2107.14,6.1
Jones,James,female,Greece,3,2021,"Copywriter, advertising",1898.64,7.2
Bradford,Bobby,female,Ecuador,5,2021,Arboriculturist,1929.39,5.2
Hudson,Nathan,male,Madagascar,1,2023,Energy engineer,2215.8,5.1
Smith,David,male,Madagascar,2,2021,Arboriculturist,2040.01,7.7
Douglas,Timothy,female,Greece,7,2021,"Copywriter, advertising",1954.68,6.3
Mcclure,Richard,male,Vanuatu,6,2023,"Copywriter, advertising",1901.43,5.1
Miller,James,female,Dominica,8,2023,Psychotherapist,1903.22,9.5
Sharp,Mark,male,Greece,2,2023,Psychotherapist,1934.38,9.7
Lee,James,female,Greece,10,2023,"Copywriter, advertising",2111.77,7.0
Palmer,John,male,Tonga,9,2021,Psychotherapist,2101.19,7.8
Wiggins,Chad,female,Tonga,5,2021,Psychotherapist,1989.66,5.6
West,Joshua,female,Vanuatu,1,2023,Energy engineer,1882.74,8.7
Reese,Andrew,male,Madagascar,10,2023,Energy engineer,1941.47,8.2
Miller,James,male,Andorra,3,2022,Energy engineer,2099.62,7.0
Jimenez,Andrew,female,Madagascar,8,2022,Psychotherapist,1898.4,6.7
Gutierrez,David,male,Vanuatu,2,2021,"Copywriter, advertising",2125.3,5.6
Mullen,Jose,male,Greece,8,2021,"Copywriter, advertising",2066.6,9.9
Chavez,David,male,Samoa,11,2022,"Copywriter, advertising",1853.03,9.3
Christian,Jeremy,male,Vanuatu,5,2023,Arboriculturist,1911.73,5.6
Fischer,Jason,female,Andorra,9,2023,"Copywriter, advertising",1926.53,9.9
Thompson,Anthony,male,Tonga,4,2021,Psychotherapist,2079.98,6.0
Hopkins,Richard,male,Madagascar,6,2020,Energy engineer,2030.85,5.7
Matthews,Johnny,male,Vanuatu,10,2023,Psychotherapist,1921.65,5.5
Hudson,Joseph,male,Madagascar,1,2023,"Copywriter, advertising",2006.86,8.2
Pugh,Fred,female,Madagascar,6,2020,"Copywriter, advertising",1903.25,6.9
Mcgrath,David,male,Ecuador,2,2023,Arboriculturist,2090.93,6.4
Castillo,Joseph,male,Tonga,7,2022,Arboriculturist,1837.8,7.2
Solomon,Mark,male,Nauru,5,2021,Arboriculturist,1985.61,8.1
Wilson,Matthew,female,Ecuador,2,2020,Arboriculturist,1834.85,7.9
Williams,James,male,Greece,10,2023,Psychotherapist,1778.22,5.0
Moore,Edward,female,Tonga,5,2021,Psychotherapist,1896.03,6.0
Adams,Zachary,male,Greece,12,2022,Energy engineer,1898.94,8.0
Walker,Jason,male,Ecuador,8,2023,Energy engineer,2117.85,8.7
Woodard,Kevin,female,Dominica,5,2021,"Copywriter, advertising",2108.2,8.2
Davis,Timothy,female,Dominica,7,2020,Arboriculturist,2004.28,7.4
Williams,James,female,Andorra,12,2020,Energy engineer,1860.02,9.8
Miller,Christopher,male,Greece,12,2022,Psychotherapist,2037.63,7.4
Sanford,Daniel,male,Tonga,12,2021,Energy engineer,1890.57,7.6
Roberts,Travis,male,Greece,7,2020,Energy engineer,2021.93,6.9
Lloyd,Keith,female,Tonga,12,2023,"Copywriter, advertising",2028.9,6.5
Wallace,James,male,Greece,11,2022,"Copywriter, advertising",2031.48,6.8
Gamble,Johnny,female,Ecuador,3,2020,Psychotherapist,1989.14,9.6
Roberts,Carl,male,Andorra,9,2022,Psychotherapist,1758.83,5.5
Howard,Herbert,male,Tonga,11,2020,Energy engineer,1904.1,9.1
Sanders,Donald,female,Samoa,12,2021,"Copywriter, advertising",2013.23,8.0
Rhodes,Nicholas,female,Greece,12,2022,Arboriculturist,1952.3,7.1
Herring,Steven,male,Samoa,5,2022,Arboriculturist,2087.68,8.5
Edwards,Stephen,male,Madagascar,3,2021,"Copywriter, advertising",2024.76,9.8
Parker,Jesse,male,Samoa,8,2022,Arboriculturist,1946.89,5.2
Johnson,Christopher,female,Tonga,1,2021,"Copywriter, advertising",1951.83,6.3
Khan,Mark,male,Greece,7,2022,"Copywriter, advertising",1936.5,6.3
Webb,Sergio,female,Dominica,11,2021,Psychotherapist,1994.37,8.2
Phillips,Jeremy,female,Ecuador,5,2023,Arboriculturist,1950.61,5.1
Johnson,Jeffrey,male,Tonga,5,2022,"Copywriter, advertising",1922.46,9.0
Davidson,David,male,Tonga,3,2020,"Copywriter, advertising",2024.37,7.7
Yang,Louis,female,Madagascar,6,2022,Arboriculturist,2055.21,8.3
Wilson,Tyler,male,Ecuador,12,2020,"Copywriter, advertising",2057.36,8.4
Turner,James,male,Greece,4,2023,Psychotherapist,1828.83,5.1
Smith,Sergio,female,Samoa,12,2021,"Copywriter, advertising",1849.57,7.6
Welch,Dave,male,Ecuador,8,2023,"Copywriter, advertising",2070.35,7.3
Rice,Eric,male,Samoa,2,2020,Arboriculturist,1958.89,6.4
Jefferson,Kevin,female,Tonga,12,2021,Psychotherapist,2190.63,5.1
Ray,Benjamin,male,Andorra,5,2023,Arboriculturist,2101.93,8.1
Chaney,Leonard,female,Greece,12,2021,Arboriculturist,1928.83,6.6
Andrews,David,male,Dominica,6,2022,"Copywriter, advertising",1898.04,8.2
Rios,Carl,female,Vanuatu,4,2022,Psychotherapist,1840.29,5.5
Morrow,David,male,Tonga,2,2021,Arboriculturist,2082.89,9.9
Gray,Jason,female,Tonga,2,2020,"Copywriter, advertising",2005.87,6.3
Lopez,Adam,male,Dominica,6,2021,Psychotherapist,1911.97,10.0
Wallace,Phillip,male,Greece,1,2023,"Copywriter, advertising",2013.98,5.3
Morton,Mark,male,Samoa,5,2020,"Copywriter, advertising",1880.91,5.6
Hughes,Jesse,female,Greece,5,2022,Psychotherapist,1954.92,5.2
Moyer,Joseph,male,Andorra,10,2021,"Copywriter, advertising",2032.8,6.1
Lucas,David,male,Nauru,1,2021,Psychotherapist,2035.26,6.3
Conway,Lucas,female,Dominica,8,2022,"Copywriter, advertising",2003.29,10.0
Barnes,Ralph,male,Samoa,7,2020,"Copywriter, advertising",1889.12,9.6
Lane,Dwayne,male,Madagascar,5,2022,"Copywriter, advertising",2015.47,6.4
Cervantes,Robert,male,Samoa,11,2022,Arboriculturist,1990.38,7.3
Brown,Joseph,male,Samoa,2,2022,Psychotherapist,2068.89,8.1
Day,Bryan,female,Madagascar,2,2023,"Copywriter, advertising",1826.51,9.0
Mason,David,female,Ecuador,1,2020,Psychotherapist,1938.11,7.5
Smith,Ruben,female,Greece,6,2020,"Copywriter, advertising",1986.77,5.4
Price,Cameron,female,Ecuador,9,2021,Energy engineer,2072.57,7.1
Jackson,Joseph,male,Tonga,10,2023,"Copywriter, advertising",2132.07,7.6
Willis,Dave,male,Ecuador,9,2022,Psychotherapist,2065.53,6.3
Scott,James,female,Nauru,5,2021,"Copywriter, advertising",2083.56,8.2
Chan,Grant,male,Andorra,5,2021,"Copywriter, advertising",1973.64,9.4
Herrera,Brian,male,Andorra,5,2022,Psychotherapist,2014.09,6.7
Strickland,Robert,male,Samoa,5,2023,Psychotherapist,1880.73,9.5
Cooper,Joshua,male,Samoa,2,2023,"Copywriter, advertising",2126.93,9.5
Bond,Marc,male,Andorra,11,2021,Psychotherapist,2066.89,5.2
Oneal,Jason,male,Vanuatu,2,2020,Psychotherapist,1958.53,8.6
Thomas,Christopher,male,Tonga,7,2020,"Copywriter, advertising",1959.64,9.1
Garcia,Steven,female,Tonga,12,2022,Energy engineer,1819.44,8.0
Hodge,Craig,female,Dominica,2,2020,"Copywriter, advertising",1868.81,7.2
Moore,Charles,female,Tonga,7,2020,Psychotherapist,2062.36,5.6
Johnson,James,male,Andorra,9,2021,"Copywriter, advertising",2111.41,6.0
Wiggins,Daniel,male,Madagascar,3,2023,Energy engineer,2023.8,6.9
Rivers,Jeremy,male,Samoa,12,2022,Psychotherapist,2066.43,7.3
Steele,Chad,male,Tonga,3,2020,"Copywriter, advertising",2106.51,5.1
Gonzales,James,male,Nauru,3,2020,Psychotherapist,2143.03,9.9
Hernandez,Gregory,male,Samoa,5,2022,Psychotherapist,1867.47,9.1
Miller,Devon,female,Vanuatu,8,2020,Arboriculturist,1907.16,5.9
Bowen,Christopher,male,Vanuatu,5,2023,Energy engineer,1939.98,7.9
Meyers,Kevin,male,Vanuatu,5,2020,Energy engineer,1924.31,9.6
Walton,Jesse,female,Tonga,5,2021,"Copywriter, advertising",1963.61,7.1
Ballard,Stephen,female,Madagascar,7,2020,Energy engineer,2041.06,5.4
Jenkins,John,male,Samoa,6,2021,"Copywriter, advertising",1958.56,6.2
Long,Alexander,male,Nauru,3,2022,Arboriculturist,1987.38,6.6
Gomez,Justin,male,Nauru,3,2022,Arboriculturist,1950.63,5.7
Flowers,Patrick,male,Madagascar,5,2022,Psychotherapist,1973.79,9.2
Mccann,Brian,female,Madagascar,2,2021,Psychotherapist,1913.05,7.2
Beck,David,male,Samoa,9,2020,Energy engineer,2250.52,7.2
Crawford,Andrew,male,Vanuatu,7,2020,"Copywriter, advertising",1975.72,7.2
Wilson,Jordan,male,Ecuador,2,2023,Psychotherapist,2122.05,5.3
Gonzalez,Kenneth,male,Madagascar,8,2020,"Copywriter, advertising",2112.12,9.3
Morrison,Dakota,male,Tonga,12,2023,Energy engineer,1982.07,7.2
White,Jesse,female,Madagascar,11,2023,Energy engineer,1991.04,8.7
Cook,William,female,Andorra,12,2022,Arboriculturist,2016.39,9.4
