last_name,first_name,gender,country,month,year,job,payment,rating
Brown,James,female,Guernsey,11,2023,"Social research officer, government",2072.72,8.0
Reyes,John,female,Hungary,2,2020,"Social research officer, government",1982.77,7.8
Rosario,Ronnie,male,Micronesia,10,2021,"Social research officer, government",2000.4,10.0
Crosby,John,female,Hungary,7,2023,"Social research officer, government",1913.07,9.7
Miller,Lucas,female,Guernsey,4,2023,"Surveyor, insurance",2139.81,7.2
Downs,Adrian,male,Kuwait,2,2022,"Surveyor, insurance",1937.48,10.0
Gibson,Michael,female,North Macedonia,5,2023,"Social research officer, government",2080.97,7.7
Smith,Marc,female,Zimbabwe,12,2020,"Therapist, art",1997.98,6.3
Galloway,Christopher,female,Micronesia,2,2022,"Surveyor, insurance",1917.49,7.7
Clark,Daniel,female,Micronesia,5,2022,"Surveyor, insurance",2086.85,10.0
Foster,Shaun,female,Zimbabwe,1,2022,"Therapist, art",1979.55,5.8
Schwartz,Jonathan,female,Kuwait,9,2023,"Social research officer, government",2010.37,6.5
White,Richard,female,North Macedonia,3,2022,"Therapist, art",1990.9,5.3
Scott,Dennis,female,Kuwait,12,2020,"Surveyor, insurance",1991.15,9.2
Roberts,Christian,male,Kuwait,8,2022,"Surveyor, insurance",1908.64,7.7
Williams,Matthew,female,North Macedonia,9,2022,"Surveyor, insurance",2058.13,6.8
Winters,Alejandro,male,Kuwait,7,2022,"Social research officer, government",1956.83,8.4
Bennett,Billy,male,Zimbabwe,8,2023,"Surveyor, insurance",2124.04,9.2
Shah,William,female,Micronesia,10,2023,"Social research officer, government",1924.6,9.5
Ellis,Evan,male,Zimbabwe,6,2023,"Therapist, art",2119.93,6.6
Medina,Joshua,female,North Macedonia,9,2022,"Therapist, art",2077.29,6.5
Williams,Daniel,female,Kuwait,6,2023,"Therapist, art",2111.97,7.2
Page,Joshua,female,Zimbabwe,11,2020,"Therapist, art",2040.64,5.1
Keller,Scott,male,North Macedonia,8,2021,"Social research officer, government",2014.55,9.2
Valdez,Andrew,female,Hungary,7,2022,"Social research officer, government",1767.89,5.3
Johnson,Michael,female,Hungary,8,2021,"Social research officer, government",2034.98,5.6
Vincent,Antonio,female,Micronesia,6,2022,"Therapist, art",2143.97,10.0
Scott,Sean,female,Zimbabwe,11,2021,"Surveyor, insurance",2019.83,6.8
Hood,Ruben,female,Zimbabwe,5,2020,"Therapist, art",1917.71,9.5
Webb,Paul,male,Guernsey,7,2023,"Surveyor, insurance",2019.63,5.6
Estrada,Adam,female,North Macedonia,4,2021,"Therapist, art",2064.2,9.2
Drake,Peter,male,Micronesia,10,2022,"Therapist, art",2028.96,10.0
King,Cameron,female,Guernsey,5,2022,"Social research officer, government",1839.74,8.1
Torres,Charles,female,Kuwait,10,2020,"Surveyor, insurance",1812.21,6.8
Kelly,Christopher,female,Kuwait,12,2023,"Therapist, art",1877.27,9.3
Steele,James,female,North Macedonia,1,2021,"Therapist, art",2053.69,5.5
Henry,Brian,male,Kuwait,8,2021,"Social research officer, government",2187.38,5.4
Mullins,Gary,female,Micronesia,2,2021,"Social research officer, government",2020.36,8.9
Taylor,Colin,female,Micronesia,5,2020,"Therapist, art",1958.68,7.0
Vasquez,Jason,male,Zimbabwe,8,2022,"Surveyor, insurance",1794.64,8.8
Wilson,Jonathan,female,Micronesia,8,2021,"Social research officer, government",1954.37,10.0
Carlson,Patrick,female,Kuwait,9,2023,"Social research officer, government",2069.76,8.8
Cole,Joseph,female,Guernsey,2,2023,"Surveyor, insurance",2019.77,9.0
Graham,Matthew,female,North Macedonia,10,2022,"Social research officer, government",1889.77,5.3
Turner,Chad,female,Micronesia,6,2022,"Surveyor, insurance",1983.23,8.9
Tucker,Ricardo,female,North Macedonia,8,2020,"Social research officer, government",2104.87,6.1
Chase,Brad,female,Guernsey,11,2020,"Social research officer, government",2040.37,8.7
Thompson,Jacob,female,Kuwait,11,2020,"Social research officer, government",1884.15,8.8
Gomez,Paul,female,Guernsey,10,2020,"Surveyor, insurance",1871.35,9.3
Schultz,William,female,Zimbabwe,11,2020,"Social research officer, government",1834.11,7.0
Johnson,Ernest,female,Zimbabwe,8,2021,"Therapist, art",2082.54,7.4
Cantrell,Anthony,male,Micronesia,12,2020,"Social research officer, government",2073.16,10.0
Snow,Brian,female,Guernsey,12,2021,"Social research officer, government",1901.78,8.8
Lopez,William,female,Kuwait,4,2022,"Social research officer, government",2042.39,9.8
Patel,Craig,female,Kuwait,1,2021,"Surveyor, insurance",2042.48,5.8
Solis,William,male,Hungary,6,2023,"Surveyor, insurance",2070.08,8.9
Scott,James,female,Micronesia,4,2020,"Therapist, art",2082.72,9.5
Kirk,Casey,male,North Macedonia,3,2023,"Social research officer, government",1892.86,9.8
Guzman,Justin,female,Kuwait,1,2020,"Therapist, art",1930.62,6.3
Moore,Tyler,female,Micronesia,6,2022,"Surveyor, insurance",1846.41,9.1
Ayala,Eric,female,Kuwait,7,2020,"Surveyor, insurance",2048.22,6.0
Cooper,Robert,female,North Macedonia,8,2023,"Surveyor, insurance",2004.03,9.2
Taylor,Jeffrey,female,Kuwait,6,2023,"Therapist, art",1873.53,6.3
Lane,Terry,female,North Macedonia,9,2022,"Surveyor, insurance",1977.42,7.8
Escobar,Kenneth,female,North Macedonia,1,2021,"Therapist, art",2077.19,7.4
Mueller,Warren,female,Kuwait,6,2023,"Therapist, art",1863.59,9.2
Moreno,George,female,Micronesia,4,2020,"Surveyor, insurance",1919.74,8.8
Shepherd,John,male,Zimbabwe,11,2020,"Social research officer, government",1976.16,8.8
Cook,Justin,female,Micronesia,8,2023,"Therapist, art",2108.9,9.1
Shepard,Jacob,female,Micronesia,11,2021,"Therapist, art",2182.18,10.0
Willis,Robert,male,Micronesia,6,2021,"Therapist, art",1960.82,9.0
Henderson,Jason,female,Zimbabwe,1,2023,"Therapist, art",2002.18,8.6
Ward,Dustin,female,Zimbabwe,12,2020,"Therapist, art",2028.56,6.6
Smith,Carl,female,Guernsey,7,2023,"Surveyor, insurance",2102.74,7.6
Robertson,Timothy,male,Guernsey,9,2023,"Surveyor, insurance",2194.83,9.6
Sullivan,Tyler,male,Kuwait,7,2020,"Surveyor, insurance",2056.08,5.6
Anderson,Anthony,female,Zimbabwe,7,2023,"Therapist, art",1936.34,6.4
Hall,Brad,male,Zimbabwe,7,2022,"Therapist, art",1787.06,5.6
Kelley,Nathan,female,Hungary,8,2020,"Social research officer, government",2039.29,9.2
Smith,James,female,Micronesia,6,2021,"Social research officer, government",2046.74,10.0
Hess,Thomas,female,Guernsey,2,2021,"Therapist, art",1880.88,5.5
Ellison,Christopher,male,Micronesia,5,2020,"Social research officer, government",2037.43,9.3
Gomez,Joshua,female,Zimbabwe,6,2020,"Therapist, art",2138.5,5.5
Torres,Michael,female,Kuwait,12,2023,"Therapist, art",1970.83,8.9
Sanchez,Roger,female,Guernsey,9,2022,"Social research officer, government",1916.28,8.9
