last_name,first_name,gender,country,month,year,job,payment,rating
Hill,Philip,female,Eritrea,12,2022,Graphic designer,2074.33,8.9
Klein,Matthew,male,Timor-Leste,10,2020,Bonds trader,2110.27,8.0
Flores,Robert,female,Greece,11,2022,Tree surgeon,2266.5,10.0
Cox,Aaron,male,Myanmar,2,2021,Artist,2008.98,6.2
Marsh,Travis,male,Myanmar,7,2020,Tree surgeon,2134.82,8.1
Saunders,Justin,female,Eritrea,2,2023,Graphic designer,2035.64,7.4
Bailey,Charles,male,Greece,11,2020,Tree surgeon,2037.37,7.6
Mercado,Adrian,female,Montserrat,11,2020,Insurance underwriter,1983.48,9.4
Moore,Kevin,female,Myanmar,10,2020,Bonds trader,2106.71,5.6
Gomez,Jerry,male,Eritrea,12,2020,Graphic designer,2043.98,6.5
Brown,Nathan,male,Timor-Leste,6,2021,Bonds trader,1967.35,9.5
Oneal,Joshua,female,Eritrea,7,2022,Bonds trader,1959.69,6.4
Dickson,Michael,male,Timor-Leste,7,2021,Artist,1904.5,7.0
Copeland,Joseph,male,Myanmar,9,2021,Tree surgeon,2139.29,7.6
Hunter,Brandon,female,Timor-Leste,12,2020,Insurance underwriter,1954.81,7.0
Long,Marvin,male,Myanmar,11,2021,Artist,2090.25,7.0
Davenport,Brian,female,Eritrea,6,2021,Graphic designer,2080.77,7.8
Herrera,Ryan,male,Myanmar,6,2020,Insurance underwriter,2178.9,8.1
Cannon,Derrick,male,Myanmar,1,2021,Graphic designer,1999.34,9.8
Odonnell,Anthony,male,Greece,1,2020,Insurance underwriter,2113.84,10.0
Williams,Peter,male,Greece,10,2020,Bonds trader,2248.51,8.2
Jackson,Phillip,female,Western Sahara,12,2023,Bonds trader,2036.84,5.6
Williams,George,male,Eritrea,5,2023,Tree surgeon,1957.1,7.9
Alexander,Ryan,female,Eritrea,8,2022,Artist,2076.61,9.5
Winters,Dylan,male,Montserrat,3,2023,Tree surgeon,2075.73,5.8
Collins,Spencer,female,Timor-Leste,5,2022,Graphic designer,1929.68,5.9
Gardner,Mark,male,Montserrat,9,2022,Graphic designer,2234.06,9.9
Price,Robert,male,Timor-Leste,3,2022,Insurance underwriter,2025.84,8.7
Kelly,Willie,male,Eritrea,10,2021,Artist,2060.46,8.6
Smith,Devin,male,Greece,6,2020,Insurance underwriter,2048.61,7.9
Wiley,Jack,male,Myanmar,5,2020,Artist,2137.37,9.7
Neal,Anthony,male,Eritrea,10,2023,Tree surgeon,2224.39,7.3
Davis,Richard,male,Eritrea,5,2023,Artist,2257.08,6.2
Rice,Steven,male,Montserrat,12,2022,Insurance underwriter,1838.11,6.1
Wilson,Joshua,female,Timor-Leste,5,2022,Tree surgeon,1965.27,6.2
Bennett,Clarence,female,Western Sahara,4,2020,Graphic designer,2212.97,5.3
Prince,Robert,male,Eritrea,10,2021,Tree surgeon,2015.98,9.4
Goodman,Lucas,female,Western Sahara,5,2021,Bonds trader,2054.44,8.4
Hamilton,Joseph,female,Myanmar,7,2020,Tree surgeon,1929.97,5.0
Martinez,James,male,Western Sahara,3,2021,Artist,2130.65,7.1
Brown,Keith,male,Montserrat,8,2023,Tree surgeon,1955.83,9.9
Duncan,Joseph,female,Eritrea,6,2023,Tree surgeon,2116.63,7.4
Simpson,James,male,Montserrat,3,2023,Artist,2063.5,10.0
Alexander,Jason,male,Eritrea,12,2021,Tree surgeon,2043.13,7.9
Bates,Albert,male,Montserrat,4,2020,Tree surgeon,1892.26,9.0
Jordan,Caleb,male,Montserrat,7,2020,Tree surgeon,1998.07,8.0
Lewis,Brett,male,Eritrea,8,2022,Insurance underwriter,2122.68,7.4
Webb,Dean,female,Timor-Leste,3,2020,Bonds trader,1946.44,6.1
Mccullough,Bruce,male,Montserrat,10,2022,Graphic designer,1992.94,9.1
Mooney,Sean,female,Montserrat,4,2020,Bonds trader,1952.05,6.6
Davis,Andrew,male,Timor-Leste,4,2021,Tree surgeon,2087.54,7.4
Lee,Patrick,female,Western Sahara,4,2022,Insurance underwriter,1987.68,9.7
Reyes,Daniel,female,Eritrea,8,2023,Graphic designer,2070.53,7.5
Williams,Steven,female,Greece,7,2020,Artist,2048.41,10.0
Roberts,Lawrence,male,Timor-Leste,5,2022,Insurance underwriter,1832.32,9.6
Duffy,Shawn,male,Myanmar,1,2023,Graphic designer,2032.04,6.9
Flores,Adam,female,Eritrea,5,2022,Insurance underwriter,1989.63,9.0
Cook,Samuel,female,Greece,1,2022,Insurance underwriter,2082.51,8.2
Reilly,Jonathan,male,Myanmar,5,2020,Graphic designer,1833.99,7.7
Gordon,Christopher,female,Timor-Leste,9,2023,Tree surgeon,1971.44,9.7
Kim,Kenneth,male,Eritrea,2,2020,Artist,1879.5,5.5
Hunter,Scott,male,Eritrea,3,2021,Graphic designer,2058.19,9.0
Spencer,Dakota,male,Timor-Leste,9,2020,Artist,1854.74,5.4
Martin,Chad,female,Montserrat,9,2023,Tree surgeon,2098.13,7.9
Fisher,Michael,male,Eritrea,6,2022,Artist,2104.26,5.6
Terry,Eric,female,Montserrat,8,2022,Insurance underwriter,1834.0,9.9
Coleman,William,female,Timor-Leste,1,2021,Insurance underwriter,1989.6,5.2
Daniels,Gerald,male,Myanmar,6,2020,Graphic designer,2038.87,9.2
Bradshaw,Andrew,female,Timor-Leste,6,2022,Artist,1921.84,7.4
Ward,Terry,female,Timor-Leste,2,2020,Insurance underwriter,1961.03,8.1
Santos,Todd,male,Timor-Leste,7,2023,Artist,2036.77,8.0
Cunningham,David,male,Greece,4,2023,Artist,2009.07,8.1
Espinoza,Robert,male,Eritrea,11,2022,Graphic designer,1922.32,7.9
Reyes,Jerome,male,Timor-Leste,6,2021,Bonds trader,2008.68,7.8
Parker,Gary,male,Eritrea,8,2022,Graphic designer,2088.17,9.6
Robinson,Joshua,female,Montserrat,3,2023,Tree surgeon,1989.09,6.1
York,Justin,male,Eritrea,5,2021,Bonds trader,2298.25,5.5
Thomas,Maxwell,female,Myanmar,8,2020,Artist,1949.94,5.9
Curtis,Christopher,male,Montserrat,10,2022,Bonds trader,2014.69,8.3
Morrison,Richard,male,Eritrea,3,2022,Artist,1995.63,8.7
Watson,Jeremy,male,Eritrea,2,2023,Tree surgeon,1881.16,6.4
Mayo,Joseph,male,Greece,9,2021,Artist,1854.79,10.0
Davis,Ethan,female,Eritrea,10,2022,Insurance underwriter,1817.62,7.3
James,Ronald,male,Eritrea,5,2022,Bonds trader,2047.37,8.9
Rogers,Howard,female,Myanmar,6,2021,Artist,1983.99,8.4
Woodard,Paul,male,Myanmar,4,2022,Graphic designer,2120.14,9.1
Ramirez,Daniel,male,Eritrea,2,2022,Insurance underwriter,2002.48,5.1
Green,Alejandro,male,Eritrea,3,2020,Artist,2218.39,7.8
Solis,Justin,male,Western Sahara,1,2020,Artist,2042.93,7.4
Lopez,Eduardo,male,Timor-Leste,7,2022,Artist,2076.07,5.4
Jackson,Larry,female,Montserrat,7,2021,Insurance underwriter,1991.16,5.2
Martin,Austin,male,Myanmar,10,2020,Insurance underwriter,1909.09,5.4
Harper,Richard,male,Western Sahara,5,2022,Insurance underwriter,1895.2,6.0
Bryant,Ronald,female,Montserrat,7,2021,Artist,2069.34,6.9
Lynch,Timothy,male,Montserrat,2,2023,Tree surgeon,1950.0,7.1
Simmons,Gregory,male,Eritrea,3,2021,Artist,1812.4,7.1
Barber,Daniel,male,Eritrea,3,2022,Artist,2090.13,6.8
Smith,Eric,female,Timor-Leste,5,2022,Bonds trader,1891.92,8.4
Short,Kenneth,male,Greece,7,2020,Artist,1776.66,10.0
Mitchell,Luke,male,Myanmar,5,2021,Graphic designer,2166.59,9.4
Miller,David,male,Montserrat,12,2020,Bonds trader,2075.1,7.5
Smith,Charles,male,Myanmar,8,2023,Insurance underwriter,2100.62,9.8
Taylor,Christopher,female,Montserrat,9,2020,Artist,2072.27,8.7
Nguyen,Christopher,male,Greece,7,2022,Bonds trader,2200.62,10.0
Mitchell,Daniel,male,Myanmar,6,2020,Artist,2049.94,7.5
Luna,Eric,female,Timor-Leste,9,2021,Graphic designer,1823.85,6.0
Daniel,Timothy,male,Montserrat,6,2020,Tree surgeon,1945.24,8.3
Kelly,Jeffrey,male,Eritrea,4,2021,Tree surgeon,1848.86,9.4
Powers,Luis,female,Eritrea,11,2022,Bonds trader,1920.51,8.2
