last_name,first_name,gender,country,month,year,job,payment,rating
Campos,Ryan,male,Madagascar,10,2023,Sales executive,1913.87,8.8
Nguyen,Matthew,male,Christmas Island,9,2023,Travel agency manager,1933.08,6.0
Zuniga,Robert,male,Christmas Island,3,2021,Air traffic controller,2071.16,9.2
Williams,Robert,male,Turkmenistan,12,2020,Office manager,1980.57,6.6
Smith,Gregory,male,Dominican Republic,3,2023,Air traffic controller,2043.79,8.5
Johnson,Donald,male,Dominican Republic,5,2021,Travel agency manager,1967.82,9.9
Parsons,Gregory,male,Mongolia,5,2022,Sales executive,1941.71,9.3
Peck,Joshua,male,Turkmenistan,7,2022,Sales executive,1923.6,9.1
Kim,Alexander,male,Venezuela,6,2023,Air traffic controller,1888.03,6.0
Snyder,Phillip,male,Turkmenistan,9,2021,Travel agency manager,1985.74,5.3
Barton,Ryan,male,Austria,12,2020,Office manager,2073.46,10.0
Johnson,John,male,Dominican Republic,1,2022,Air traffic controller,1867.06,6.8
Martinez,Brett,male,Mongolia,6,2022,Office manager,2101.96,9.6
Clark,Ronnie,male,Madagascar,11,2023,Sales executive,1865.24,9.2
Lee,Jason,male,Dominican Republic,4,2020,Sales executive,1823.33,5.5
Wood,Barry,male,Mongolia,11,2022,Air traffic controller,1992.29,6.6
Lee,Christopher,female,Venezuela,2,2022,Travel agency manager,2171.24,5.2
Hoffman,Alan,male,Venezuela,4,2022,Travel agency manager,2131.54,7.6
Parker,Michael,female,Madagascar,2,2021,Sales executive,2011.52,5.4
Pearson,Richard,male,Dominican Republic,2,2023,Travel agency manager,2005.56,6.7
Olsen,Shane,male,Madagascar,3,2022,Sales executive,2018.42,9.4
Hanson,Jeremy,male,Madagascar,4,2021,Office manager,1958.17,9.8
Garcia,Noah,male,Austria,5,2021,Sales executive,2067.53,10.0
Flores,Erik,male,Austria,9,2023,Office manager,1891.29,10.0
Warner,Richard,male,Madagascar,1,2021,Office manager,2342.68,9.0
Aguirre,Gary,male,Mongolia,6,2022,Sales executive,1985.92,8.3
Wood,Daniel,male,Tonga,7,2020,Sales executive,2081.78,5.6
Goodwin,Joseph,female,Mongolia,12,2021,Air traffic controller,1987.05,8.8
Horton,Shane,male,Turkmenistan,11,2020,Travel agency manager,1973.61,5.7
Ramirez,Henry,male,Turkmenistan,8,2022,Air traffic controller,2062.83,6.8
Johnson,Marvin,male,Austria,8,2023,Sales executive,2007.82,9.0
Thompson,Scott,male,Madagascar,4,2021,Travel agency manager,2129.01,6.9
Willis,Carl,male,Turkmenistan,3,2022,Air traffic controller,2098.07,7.8
West,Ryan,male,Austria,12,2020,Air traffic controller,1957.0,7.4
Hall,Joshua,male,Turkmenistan,11,2020,Air traffic controller,1934.37,8.2
Duncan,Bryan,male,Madagascar,11,2023,Sales executive,2067.24,6.3
Jacobson,Colin,male,Christmas Island,4,2021,Office manager,1857.16,10.0
Brown,Fred,male,Venezuela,3,2021,Sales executive,2099.61,9.4
Armstrong,Casey,male,French Polynesia,3,2022,Air traffic controller,1885.07,10.0
Johnson,Christopher,male,Tonga,6,2023,Air traffic controller,2146.34,9.8
Collins,Brian,male,Austria,1,2021,Air traffic controller,2122.72,9.6
Garcia,Spencer,male,Mongolia,8,2020,Air traffic controller,2053.48,9.9
Mcintosh,Jeffery,male,Jamaica,10,2021,Air traffic controller,2121.38,7.7
Carter,Brian,male,Tonga,12,2022,Travel agency manager,1963.36,9.8
Myers,James,male,Tonga,11,2023,Travel agency manager,2073.03,7.1
Craig,Dylan,male,Jamaica,6,2022,Sales executive,2045.82,5.4
Palmer,Jeffrey,male,Tonga,9,2023,Office manager,1978.04,9.9
Smith,Carlos,male,Turkmenistan,12,2020,Sales executive,1874.84,8.1
Delacruz,Jeremy,male,Austria,11,2023,Air traffic controller,2005.32,10.0
Hill,Michael,male,Madagascar,3,2022,Air traffic controller,2007.96,6.3
Petersen,Kyle,male,Madagascar,4,2023,Sales executive,2045.83,7.5
Miles,Seth,male,Madagascar,9,2023,Office manager,2052.61,9.9
Phelps,Jason,male,Jamaica,5,2020,Air traffic controller,2032.99,8.9
May,Christopher,male,Dominican Republic,7,2020,Travel agency manager,1922.02,7.0
Cline,Thomas,male,Austria,6,2022,Air traffic controller,1983.49,10.0
Walker,David,male,Tonga,4,2023,Travel agency manager,1934.87,6.1
Allen,Blake,male,Venezuela,3,2020,Air traffic controller,2029.01,8.3
Williamson,Timothy,female,Christmas Island,5,2023,Sales executive,2043.92,7.9
Gibbs,Joseph,male,Turkmenistan,4,2022,Travel agency manager,2070.05,6.4
Edwards,Austin,male,Tonga,2,2022,Air traffic controller,1972.07,5.3
Kelley,Juan,male,Jamaica,1,2021,Sales executive,1995.99,9.3
Kennedy,Robert,male,Austria,8,2021,Sales executive,2068.02,10.0
Skinner,Todd,male,Dominican Republic,1,2022,Sales executive,2005.03,5.5
Martinez,Cody,male,Dominican Republic,1,2022,Sales executive,1822.63,5.9
Richardson,Jerome,male,Turkmenistan,6,2020,Sales executive,2073.78,6.4
Weeks,John,male,Turkmenistan,7,2023,Air traffic controller,2048.47,8.4
Baker,Chad,male,Austria,10,2020,Sales executive,2048.7,9.2
May,Christopher,male,Mongolia,1,2022,Office manager,1862.56,9.5
Taylor,Christopher,male,Turkmenistan,5,2022,Sales executive,1969.29,6.7
Sawyer,Brandon,male,Madagascar,11,2020,Air traffic controller,1992.88,7.9
Henry,Jeffrey,male,Tonga,8,2020,Sales executive,2015.42,6.3
Garcia,Julian,female,French Polynesia,6,2021,Sales executive,1927.19,7.1
Vaughn,George,male,Madagascar,9,2023,Air traffic controller,1969.1,8.3
Jones,Brian,male,Austria,3,2022,Air traffic controller,2031.35,9.3
Williams,Kevin,female,Venezuela,1,2020,Air traffic controller,2104.25,8.2
Daniel,Michael,male,Venezuela,3,2023,Sales executive,1911.23,6.2
Mcgee,Michael,male,Madagascar,3,2021,Sales executive,1975.03,8.1
Williams,Mark,male,Tonga,8,2023,Sales executive,1958.56,8.9
Morris,David,female,Austria,2,2020,Sales executive,1806.17,8.3
Robinson,Larry,male,Austria,5,2020,Travel agency manager,2034.87,8.1
Ayers,James,male,Dominican Republic,4,2022,Office manager,1962.53,7.6
Frank,Anthony,male,Austria,5,2022,Sales executive,2187.59,10.0
Jones,Anthony,male,Mongolia,8,2023,Travel agency manager,2152.1,6.6
Evans,Scott,male,Turkmenistan,8,2023,Sales executive,2024.82,9.0
Wilkerson,Christian,male,Dominican Republic,8,2021,Travel agency manager,2055.84,7.5
Welch,Robert,male,Christmas Island,5,2021,Sales executive,2065.95,8.0
Bartlett,Spencer,male,Tonga,8,2020,Office manager,2115.79,5.3
Dorsey,Andrew,female,Tonga,6,2022,Sales executive,2060.02,5.1
Carroll,Adam,female,Tonga,3,2021,Travel agency manager,1907.53,9.3
Reid,Donald,male,Turkmenistan,10,2023,Sales executive,2051.39,8.7
Garcia,Mark,female,Mongolia,8,2023,Air traffic controller,2047.08,5.9
Howard,Timothy,male,Christmas Island,11,2021,Office manager,1892.23,7.5
Flowers,Blake,male,Austria,8,2021,Travel agency manager,2007.29,9.3
Mcclure,Jonathan,male,Venezuela,6,2023,Sales executive,2009.08,9.8
Padilla,Patrick,male,Tonga,11,2020,Travel agency manager,1906.15,7.7
George,Michael,male,Christmas Island,6,2021,Sales executive,2208.31,8.7
Huffman,Calvin,female,Dominican Republic,11,2022,Air traffic controller,2011.93,8.6
Wilson,Joseph,male,Dominican Republic,5,2020,Sales executive,2133.77,6.5
Mills,Christopher,male,Turkmenistan,6,2020,Office manager,1948.96,6.1
Brown,Cameron,female,Jamaica,5,2020,Sales executive,1887.06,5.5
Garcia,Joseph,male,French Polynesia,6,2023,Air traffic controller,2221.09,8.1
Moore,Gary,male,Austria,5,2021,Travel agency manager,2142.37,10.0
Garcia,Matthew,male,Madagascar,12,2021,Air traffic controller,1847.01,9.5
Miller,William,male,Tonga,10,2021,Air traffic controller,1970.88,9.4
Crawford,Matthew,male,Dominican Republic,11,2021,Travel agency manager,2037.66,7.9
Alexander,Steven,male,Venezuela,1,2020,Sales executive,2024.93,7.9
Hunter,Christopher,male,Tonga,2,2023,Travel agency manager,2011.98,5.9
Porter,Joseph,male,Mongolia,6,2023,Sales executive,1967.39,9.7
Grant,Matthew,male,Austria,8,2020,Travel agency manager,1998.2,10.0
Collins,Brian,male,Mongolia,1,2022,Office manager,1987.19,7.6
Osborn,Zachary,male,Turkmenistan,1,2023,Sales executive,1960.86,9.5
Grant,Cole,male,Austria,6,2020,Air traffic controller,2058.5,9.2
Johnson,Mark,male,Austria,1,2020,Air traffic controller,1987.42,10.0
Hayes,Richard,male,Turkmenistan,7,2022,Office manager,1999.94,5.8
Rivera,Alex,male,Austria,6,2022,Office manager,1992.51,8.4
Pratt,Marc,female,Austria,11,2023,Sales executive,2194.44,10.0
Taylor,Steven,female,Madagascar,11,2020,Office manager,2019.69,9.9
Greene,John,male,Turkmenistan,8,2021,Sales executive,1884.87,6.9
Miller,Zachary,female,Madagascar,1,2021,Sales executive,1960.32,6.2
Williams,David,male,Turkmenistan,6,2022,Office manager,2042.51,8.4
Hubbard,Keith,male,Austria,8,2021,Air traffic controller,1871.43,7.4
Harper,Aaron,male,Tonga,10,2023,Air traffic controller,2045.48,6.5
Rodriguez,Lance,male,Austria,7,2020,Sales executive,1903.84,7.5
Miller,Ian,male,Tonga,8,2020,Air traffic controller,1938.31,7.8
Chavez,Bryan,male,Tonga,11,2020,Office manager,2028.33,6.4
Frazier,Jason,female,French Polynesia,7,2023,Office manager,1963.07,5.3
Montes,Joel,male,Venezuela,10,2021,Sales executive,2027.59,7.9
Farmer,Andrew,male,Madagascar,5,2020,Air traffic controller,2120.2,9.7
Roberts,Jesus,female,Austria,8,2023,Travel agency manager,1955.1,10.0
Richards,William,male,Madagascar,8,2021,Sales executive,2159.81,7.4
Chandler,James,male,Christmas Island,6,2023,Sales executive,1932.93,5.1
Rhodes,Jordan,female,Madagascar,6,2021,Sales executive,2055.94,8.1
Mckay,Kevin,male,Madagascar,12,2020,Sales executive,2073.99,8.7
Higgins,Nicholas,female,Jamaica,2,2021,Office manager,2156.81,6.1
Weaver,Christopher,male,Venezuela,10,2023,Air traffic controller,2110.81,9.4
Rodriguez,Jerry,male,Tonga,12,2021,Office manager,2078.75,6.2
Leon,Brandon,female,Venezuela,6,2021,Office manager,2184.72,6.6
Wilson,Richard,male,Christmas Island,2,2022,Sales executive,1934.57,8.6
Adams,Edward,male,Dominican Republic,5,2023,Air traffic controller,1794.85,9.3
Li,Matthew,male,Austria,9,2020,Sales executive,2025.31,8.6
Huerta,Brad,male,Turkmenistan,7,2021,Air traffic controller,2013.81,6.3
Clayton,Brent,male,Madagascar,4,2021,Air traffic controller,2095.2,8.5
Rodriguez,Michael,male,Turkmenistan,1,2022,Air traffic controller,2088.54,8.3
Martinez,Tony,female,Turkmenistan,1,2021,Air traffic controller,2025.47,9.8
Martin,Eric,male,Tonga,5,2021,Travel agency manager,1938.42,7.3
Webster,Christopher,male,Jamaica,8,2020,Office manager,2015.31,7.4
Huff,Nicholas,male,Mongolia,4,2020,Air traffic controller,1881.6,7.2
Wright,Miguel,female,Tonga,8,2020,Travel agency manager,1834.08,5.3
Elliott,Benjamin,male,Madagascar,8,2020,Travel agency manager,2115.85,7.6
Brown,Brent,male,Christmas Island,7,2020,Sales executive,1981.5,6.0
Thompson,David,male,Tonga,6,2021,Travel agency manager,1879.36,6.5
Chang,Eddie,male,Venezuela,5,2023,Office manager,2037.56,7.7
Martin,Matthew,female,Austria,1,2022,Travel agency manager,2159.21,10.0
Alvarado,Matthew,male,Tonga,8,2023,Office manager,2006.01,8.4
Palmer,Jonathon,male,Tonga,1,2022,Sales executive,2109.29,9.1
Villanueva,Joseph,male,Turkmenistan,9,2020,Office manager,1910.68,9.6
Hernandez,Michael,male,Jamaica,5,2021,Sales executive,1957.94,7.7
Maxwell,Samuel,female,Tonga,12,2020,Sales executive,2012.99,7.5
Young,Ryan,male,Mongolia,6,2023,Office manager,2062.04,6.9
Hall,Timothy,male,Austria,11,2020,Air traffic controller,1935.5,10.0
Higgins,Michael,male,Turkmenistan,12,2021,Sales executive,1987.9,6.9
Bailey,Duane,male,Jamaica,4,2023,Office manager,1811.89,7.9
Harper,Joe,male,Turkmenistan,10,2023,Travel agency manager,2134.39,8.0
Brown,Marcus,female,French Polynesia,12,2020,Air traffic controller,2011.19,8.4
Smith,Robert,male,Austria,6,2022,Sales executive,2121.57,10.0
Chang,Carlos,male,Austria,4,2020,Office manager,2040.23,10.0
Johnson,Michael,male,Madagascar,5,2023,Travel agency manager,1934.48,8.8
Shelton,Douglas,male,Christmas Island,1,2023,Travel agency manager,1959.73,9.9
Jimenez,Christopher,male,Christmas Island,6,2020,Sales executive,2292.92,8.8
Lopez,Brendan,male,Mongolia,1,2020,Air traffic controller,1860.04,8.8
Mercado,Matthew,female,Turkmenistan,7,2023,Travel agency manager,2118.57,9.2
Wagner,Francisco,male,Dominican Republic,7,2023,Sales executive,2193.88,7.3
Sparks,Steven,male,Turkmenistan,12,2023,Travel agency manager,2004.6,7.5
Cole,Philip,male,Mongolia,7,2023,Air traffic controller,1868.15,9.6
Dougherty,Michael,male,Venezuela,6,2023,Travel agency manager,1889.35,7.8
Weber,James,male,Venezuela,12,2020,Sales executive,2083.86,9.2
Barrett,Justin,male,Dominican Republic,5,2021,Sales executive,1876.57,6.2
Patel,Zachary,male,Mongolia,12,2021,Travel agency manager,2084.87,6.9
Johnson,Gregory,male,Madagascar,3,2022,Sales executive,1974.68,5.0
Schroeder,John,male,Turkmenistan,6,2022,Air traffic controller,2003.77,5.3
Hall,Danny,male,Dominican Republic,12,2023,Sales executive,1990.79,6.9
Martin,Gary,male,Austria,5,2022,Air traffic controller,1919.56,8.9
Mcdonald,Jonathon,male,Austria,7,2023,Travel agency manager,1888.8,8.8
Lewis,Jack,male,Christmas Island,1,2023,Sales executive,2187.53,7.9
Mosley,John,male,Jamaica,11,2023,Sales executive,1816.35,8.0
Middleton,Brian,male,Madagascar,3,2021,Air traffic controller,1978.49,9.1
Bell,Cory,male,Madagascar,1,2021,Sales executive,2007.17,8.4
Jones,Craig,male,French Polynesia,6,2023,Travel agency manager,2217.07,9.6
Walker,Christian,male,Turkmenistan,7,2020,Sales executive,1849.76,8.4
Williams,Michael,male,French Polynesia,11,2021,Office manager,2002.65,8.0
Aguirre,Patrick,male,Madagascar,5,2020,Sales executive,2021.99,6.3
Aguirre,Jeffrey,female,Mongolia,10,2023,Travel agency manager,1934.89,8.4
Hopkins,Michael,male,Tonga,7,2020,Office manager,2048.49,5.6
Nelson,Bryan,male,Madagascar,12,2022,Sales executive,1866.03,7.0
Guerra,Alex,male,Madagascar,4,2021,Travel agency manager,1838.64,6.9
Perkins,Thomas,female,Tonga,6,2020,Travel agency manager,1956.74,5.1
Rogers,Robert,male,Jamaica,11,2022,Travel agency manager,2073.93,6.2
Reynolds,Jeremy,male,Tonga,5,2022,Travel agency manager,2230.57,9.9
Reeves,Jerome,male,Austria,12,2022,Travel agency manager,2094.93,8.3
James,Ronald,male,French Polynesia,12,2021,Travel agency manager,2151.47,5.7
Williams,Joseph,male,French Polynesia,9,2021,Travel agency manager,2074.96,5.3
Walker,Daniel,female,Tonga,7,2023,Sales executive,2056.66,6.2
Osborne,Jeremy,male,Madagascar,5,2022,Air traffic controller,2080.19,5.2
Wilson,Paul,male,Tonga,6,2021,Sales executive,1919.96,8.9
Bonilla,James,male,Austria,12,2020,Air traffic controller,1968.05,10.0
Shah,John,male,Dominican Republic,12,2020,Travel agency manager,2119.9,5.2
Chung,Gerald,male,Turkmenistan,2,2023,Travel agency manager,2016.37,9.2
Henderson,Jeremy,male,Austria,1,2022,Air traffic controller,1929.95,10.0
Thomas,James,male,Turkmenistan,9,2021,Sales executive,1970.69,5.9
Valencia,Thomas,male,Venezuela,7,2021,Air traffic controller,2028.69,5.9
Williams,Jeffrey,male,French Polynesia,9,2023,Travel agency manager,1998.76,8.0
Anderson,Gregory,male,French Polynesia,5,2022,Office manager,1970.08,7.4
Roberson,Jeremy,male,Christmas Island,12,2021,Office manager,1954.3,8.1
Olsen,John,female,Austria,8,2023,Travel agency manager,2011.89,10.0
Jones,Chase,male,Dominican Republic,4,2023,Travel agency manager,1820.52,5.7
Miller,David,female,Madagascar,11,2023,Air traffic controller,1985.49,8.7
Rollins,Charles,male,Austria,6,2022,Office manager,1993.44,8.3
Shelton,Robert,male,Dominican Republic,7,2020,Air traffic controller,2110.2,7.5
Savage,Adam,male,Jamaica,10,2021,Office manager,2074.66,5.0
Contreras,Jerry,male,Austria,12,2021,Travel agency manager,1851.83,9.8
Nelson,Steven,male,Tonga,6,2021,Air traffic controller,2024.04,5.6
Schmitt,Jacob,male,Turkmenistan,6,2023,Sales executive,2051.91,7.2
Garcia,Dustin,male,Dominican Republic,7,2020,Air traffic controller,1952.31,7.7
Pierce,Paul,male,Mongolia,6,2023,Sales executive,1964.26,6.0
Ferguson,Kyle,male,Christmas Island,1,2020,Sales executive,2098.54,5.8
Moore,John,male,Jamaica,7,2020,Air traffic controller,1919.21,6.1
Hoffman,Samuel,male,Madagascar,5,2020,Travel agency manager,2057.61,9.8
Williams,Jeffrey,male,Venezuela,6,2021,Sales executive,1886.02,6.5
Morales,Nicholas,male,Mongolia,10,2020,Air traffic controller,2023.99,7.1
Stephens,Cory,male,Austria,8,2022,Travel agency manager,2120.77,7.5
Maxwell,Andrew,male,Austria,5,2023,Sales executive,2059.67,9.2
Smith,Richard,male,French Polynesia,12,2022,Travel agency manager,2003.15,9.6
Morgan,Philip,male,Madagascar,4,2023,Sales executive,2019.42,7.5
Johnson,Christopher,male,Dominican Republic,10,2022,Sales executive,1875.3,9.5
Martinez,John,male,Austria,2,2021,Sales executive,1925.32,8.6
Mcpherson,Jason,male,Madagascar,8,2022,Office manager,1976.01,6.7
Pena,Nathan,male,Mongolia,6,2023,Sales executive,1996.89,5.1
Haney,Stanley,female,Christmas Island,4,2020,Travel agency manager,2099.57,9.5
Stewart,Alex,female,Venezuela,8,2022,Air traffic controller,1988.28,9.1
Martin,Ethan,male,Austria,7,2020,Sales executive,2052.79,9.1
Hayes,Jordan,male,Mongolia,11,2023,Sales executive,2050.49,10.0
Flores,Tom,male,Madagascar,3,2021,Sales executive,2230.39,8.1
Gilmore,Michael,male,Tonga,12,2020,Sales executive,2097.2,8.0
Hunt,Peter,male,Mongolia,7,2023,Office manager,2013.54,5.7
Stewart,Antonio,male,French Polynesia,10,2022,Sales executive,1913.72,8.8
Campbell,Sean,male,Austria,6,2021,Air traffic controller,2029.61,8.7
Vega,Scott,male,Tonga,11,2023,Travel agency manager,2090.58,5.5
Holmes,Timothy,male,Madagascar,5,2020,Sales executive,2014.81,7.2
Moore,Ricky,male,Madagascar,8,2022,Office manager,1989.84,9.4
Turner,Timothy,male,Austria,2,2020,Travel agency manager,2091.83,7.6
Nguyen,Marcus,female,Madagascar,5,2022,Office manager,2053.35,8.8
Flores,Ryan,male,Mongolia,9,2021,Travel agency manager,2063.1,8.2
Reed,Christian,male,Madagascar,1,2022,Travel agency manager,2160.06,7.3
Conner,Patrick,male,Venezuela,3,2020,Office manager,1858.21,5.4
Mullins,Justin,female,Austria,8,2021,Air traffic controller,1835.15,10.0
Li,Jacob,male,Madagascar,6,2021,Sales executive,1899.4,9.2
Mcfarland,Jason,female,Madagascar,7,2022,Office manager,1990.04,9.1
Mccormick,Robert,male,Austria,9,2023,Office manager,2057.94,7.7
Holt,Alexander,male,Dominican Republic,5,2022,Sales executive,2069.33,9.5
Patterson,Michael,male,Austria,7,2022,Travel agency manager,2017.8,10.0
Johnson,Chase,male,Turkmenistan,12,2022,Travel agency manager,1799.01,7.0
Benson,Jason,male,Austria,5,2020,Sales executive,2011.89,9.6
Smith,Alexander,male,Mongolia,6,2022,Sales executive,1902.25,7.5
Peterson,Michael,male,Christmas Island,10,2021,Air traffic controller,1940.46,5.4
Bryant,Thomas,male,Dominican Republic,10,2023,Office manager,1989.7,5.8
Johnson,Anthony,female,Turkmenistan,2,2022,Travel agency manager,2044.23,5.1
Day,Derek,female,Turkmenistan,10,2023,Air traffic controller,2041.66,9.9
Gibbs,Carl,male,Austria,11,2021,Sales executive,1882.42,7.6
Sanders,Luis,female,Tonga,10,2022,Sales executive,1869.31,6.5
Smith,Tommy,male,Turkmenistan,4,2021,Air traffic controller,1902.49,6.8
Ford,Tony,male,Madagascar,12,2022,Office manager,1989.57,6.2
Ingram,Jesse,male,Madagascar,12,2022,Office manager,2086.9,7.5
Ruiz,William,male,Jamaica,9,2020,Sales executive,2039.02,7.0
Romero,Daniel,female,Dominican Republic,10,2022,Air traffic controller,2085.6,7.3
Frost,James,female,Dominican Republic,8,2022,Air traffic controller,1974.43,5.9
Schwartz,Robert,male,Austria,5,2023,Office manager,1829.63,7.8
Johnson,Henry,male,French Polynesia,4,2021,Office manager,2168.14,8.9
Sanchez,Kyle,male,Dominican Republic,3,2021,Office manager,1868.84,7.5
Boyd,Paul,male,Madagascar,5,2020,Sales executive,1857.43,8.3
Paul,Benjamin,female,Turkmenistan,5,2023,Travel agency manager,1927.67,5.2
Ballard,Caleb,male,Christmas Island,3,2023,Sales executive,2033.24,9.2
Buchanan,Michael,male,Mongolia,8,2023,Travel agency manager,2034.15,6.1
