last_name,first_name,gender,country,month,year,job,payment,rating
Matthews,Calvin,male,Luxembourg,1,2022,Production manager,1944.91,9.3
Page,Ronald,female,Anguilla,7,2023,Art gallery manager,1851.54,5.8
Moore,Jeffrey,male,Croatia,7,2020,Psychiatric nurse,2118.6,10.0
Scott,Wyatt,male,Suriname,9,2023,Psychiatric nurse,2013.97,5.1
Aguilar,Michael,male,Jordan,1,2020,Production manager,1910.99,8.4
Bryant,Tanner,male,Luxembourg,8,2023,Psychiatric nurse,1902.41,6.4
Johnson,Steven,female,Trinidad and Tobago,5,2022,Production manager,1991.47,9.4
Allen,Riley,female,Suriname,12,2021,Psychiatric nurse,2098.22,5.1
Snyder,Kenneth,female,Jordan,4,2021,Art gallery manager,1944.2,6.4
Harper,Andrew,male,Luxembourg,1,2021,Production manager,2021.0,7.3
Green,Troy,female,Trinidad and Tobago,12,2020,Production manager,1891.69,9.2
White,Gabriel,female,Turkmenistan,10,2021,Art gallery manager,1879.16,7.0
Jones,Cole,male,Trinidad and Tobago,8,2023,Art gallery manager,1943.22,8.5
Charles,Frank,male,Turkmenistan,2,2020,Psychiatric nurse,2005.83,8.9
Reed,Mario,female,Jordan,7,2020,Production manager,1924.38,9.3
Porter,Luis,female,Suriname,8,2022,Psychiatric nurse,1965.2,7.6
Smith,Frederick,female,Jordan,1,2020,Art gallery manager,2047.26,8.6
Lane,Derrick,male,Trinidad and Tobago,9,2020,Psychiatric nurse,2102.52,7.3
Watson,Michael,male,Jordan,11,2023,Psychiatric nurse,2091.27,7.5
Smith,Paul,female,Luxembourg,2,2020,Psychiatric nurse,1970.64,8.3
Ortiz,Michael,male,Suriname,11,2022,Production manager,1878.42,10.0
Peterson,Noah,female,Turkmenistan,11,2022,Psychiatric nurse,1891.75,6.6
Berry,Keith,female,Christmas Island,7,2021,Art gallery manager,1933.97,5.5
Nichols,Charles,female,Trinidad and Tobago,11,2021,Production manager,2018.89,8.5
Pope,Matthew,female,Christmas Island,12,2021,Art gallery manager,1943.9,7.7
Mayer,Edgar,female,Luxembourg,5,2023,Psychiatric nurse,2200.57,6.9
Wright,Robert,male,Croatia,10,2020,Art gallery manager,1975.82,10.0
Beltran,Scott,female,Suriname,8,2023,Production manager,2074.7,9.0
Wade,James,female,Trinidad and Tobago,9,2020,Production manager,2210.46,5.8
Warren,Kenneth,female,Lithuania,12,2021,Psychiatric nurse,2067.55,6.7
Mccall,Michael,female,Christmas Island,6,2021,Production manager,1975.46,8.4
Green,Vincent,female,Trinidad and Tobago,5,2021,Production manager,2175.73,10.0
Rivera,Kenneth,male,Suriname,7,2021,Psychiatric nurse,2021.71,6.5
Ray,Anthony,male,Christmas Island,2,2021,Art gallery manager,2045.44,6.8
Brown,Joseph,female,Luxembourg,6,2022,Psychiatric nurse,2019.49,9.9
Williams,Ryan,female,Suriname,7,2021,Psychiatric nurse,2000.69,6.7
Vincent,Wesley,female,Croatia,4,2021,Production manager,1820.24,9.7
Good,Jacob,male,Christmas Island,5,2021,Psychiatric nurse,1934.12,8.1
Cook,Michael,male,Jordan,3,2020,Psychiatric nurse,2034.32,7.7
Rios,Timothy,female,Christmas Island,3,2020,Production manager,1935.35,5.4
Copeland,Brandon,female,Christmas Island,11,2022,Production manager,2025.88,7.0
Goodman,Charles,female,Lithuania,5,2023,Production manager,2010.57,7.2
Simpson,Johnny,male,Jordan,12,2021,Psychiatric nurse,1945.67,5.0
Calhoun,Christopher,male,Turkmenistan,12,2022,Production manager,1861.0,7.4
Robbins,Mark,male,Trinidad and Tobago,11,2022,Psychiatric nurse,1952.52,8.8
Burns,Jeffrey,female,Suriname,3,2023,Psychiatric nurse,1879.42,7.8
Hartman,Alexis,male,Croatia,10,2021,Art gallery manager,2000.99,10.0
Welch,Robert,male,Trinidad and Tobago,12,2022,Production manager,2042.51,7.8
Oneal,Eric,female,Turkmenistan,12,2020,Psychiatric nurse,1979.72,6.4
Schmidt,Daniel,male,Luxembourg,4,2020,Art gallery manager,1870.79,8.5
Williams,Frank,male,Lithuania,8,2020,Production manager,1887.58,7.8
Collins,Angel,male,Luxembourg,6,2021,Psychiatric nurse,1821.39,6.4
Wright,Philip,male,Christmas Island,12,2020,Psychiatric nurse,2008.38,5.4
Adams,Thomas,male,Trinidad and Tobago,2,2020,Production manager,2155.84,7.6
Allen,Aaron,female,Croatia,9,2020,Psychiatric nurse,1856.09,10.0
Salinas,Paul,male,Anguilla,11,2022,Art gallery manager,1898.28,6.6
Smith,Albert,male,Luxembourg,4,2023,Production manager,1919.1,9.9
Martinez,Gerald,female,Suriname,12,2020,Production manager,1883.99,9.2
Dominguez,Joseph,female,Suriname,12,2021,Art gallery manager,1962.21,6.9
Martinez,Shawn,female,Turkmenistan,6,2023,Psychiatric nurse,1883.68,7.3
Silva,Matthew,female,Anguilla,12,2021,Psychiatric nurse,1983.71,8.3
Mullen,James,male,Christmas Island,9,2022,Production manager,2270.64,6.1
Silva,Jason,male,Turkmenistan,8,2020,Production manager,1994.54,9.9
Snyder,Wayne,male,Jordan,7,2021,Production manager,2115.51,5.1
Long,Alexander,female,Luxembourg,9,2021,Production manager,1897.24,5.4
Grant,Keith,female,Turkmenistan,9,2023,Psychiatric nurse,1900.85,6.0
Hebert,Brian,male,Luxembourg,10,2021,Production manager,1938.07,6.8
Pena,Tyler,male,Trinidad and Tobago,6,2022,Production manager,2044.59,9.0
Stark,Brian,male,Croatia,4,2023,Psychiatric nurse,1880.59,7.1
King,Walter,female,Turkmenistan,4,2022,Art gallery manager,1953.97,8.6
Berry,Nicholas,female,Luxembourg,8,2020,Art gallery manager,2017.16,6.4
Patel,Joseph,female,Luxembourg,7,2021,Psychiatric nurse,1932.89,5.3
Hernandez,Jared,female,Fiji,1,2022,Production manager,2041.31,10.0
Sandoval,Richard,female,Croatia,6,2022,Art gallery manager,1876.35,10.0
Hernandez,Leonard,female,Turkmenistan,1,2022,Psychiatric nurse,2003.06,8.3
Hudson,Brian,female,Suriname,8,2023,Production manager,1903.91,9.7
Hill,Robert,female,Fiji,3,2021,Art gallery manager,2086.77,7.5
Nelson,Michael,female,Fiji,7,2020,Psychiatric nurse,2090.47,5.4
Love,David,female,Suriname,12,2022,Production manager,2004.27,7.0
Gonzales,Peter,male,Suriname,4,2022,Production manager,2032.96,6.4
Dickson,Douglas,male,Anguilla,12,2021,Psychiatric nurse,2102.24,9.1
Miller,Allen,female,Fiji,8,2020,Psychiatric nurse,1952.71,5.7
Campos,Oscar,male,Turkmenistan,3,2021,Art gallery manager,1990.46,9.7
Henderson,Randall,female,Jordan,12,2023,Psychiatric nurse,1989.94,5.4
Sanchez,Joshua,female,Christmas Island,6,2021,Production manager,1994.03,8.3
Hartman,Taylor,male,Lithuania,2,2021,Production manager,2130.29,6.2
Douglas,Roy,male,Anguilla,8,2021,Art gallery manager,1967.73,9.4
Freeman,Eric,male,Croatia,9,2021,Production manager,2057.83,7.0
Dougherty,Larry,male,Croatia,7,2020,Psychiatric nurse,2065.67,7.2
Andrews,James,female,Luxembourg,8,2020,Psychiatric nurse,2043.64,9.4
Hernandez,Scott,female,Suriname,6,2022,Psychiatric nurse,2011.31,6.8
Cummings,Michael,male,Anguilla,4,2022,Production manager,1936.36,8.5
Khan,Adam,male,Croatia,3,2023,Psychiatric nurse,2146.29,10.0
Mcdonald,Victor,male,Turkmenistan,9,2023,Production manager,1840.53,8.0
Bennett,Michael,female,Lithuania,4,2020,Psychiatric nurse,1713.4,8.2
Turner,Michael,female,Fiji,4,2023,Art gallery manager,2031.32,8.0
White,Todd,female,Jordan,10,2021,Art gallery manager,2149.01,6.5
Bernard,Steven,male,Christmas Island,9,2022,Production manager,1942.36,9.9
Bullock,Dean,male,Christmas Island,3,2021,Production manager,2118.85,9.3
Lynch,Peter,male,Fiji,7,2022,Psychiatric nurse,1993.15,5.5
Jones,Douglas,male,Fiji,4,2021,Psychiatric nurse,1979.0,9.1
Harvey,William,male,Trinidad and Tobago,10,2021,Psychiatric nurse,2090.5,8.2
Lopez,Daniel,female,Croatia,5,2021,Production manager,2034.35,10.0
Woods,Craig,female,Luxembourg,4,2021,Production manager,1988.28,6.2
Mendoza,Oscar,male,Jordan,6,2022,Psychiatric nurse,1986.56,9.1
Hall,Gary,female,Luxembourg,8,2021,Psychiatric nurse,1870.38,7.2
Guzman,Matthew,male,Lithuania,6,2022,Production manager,2055.86,8.5
Mann,Robert,female,Suriname,10,2023,Production manager,1795.59,9.0
Lewis,Eric,male,Luxembourg,8,2022,Psychiatric nurse,2062.08,7.6
Jordan,Clifford,male,Suriname,7,2021,Psychiatric nurse,2079.31,8.0
Allen,Adam,male,Luxembourg,3,2022,Art gallery manager,1815.83,9.2
Villa,Ryan,female,Croatia,12,2022,Production manager,1959.07,10.0
Lewis,Blake,female,Turkmenistan,7,2021,Production manager,2009.49,5.9
Powell,Kevin,male,Fiji,10,2020,Production manager,2088.46,6.4
Rich,Peter,male,Croatia,5,2022,Production manager,2000.62,9.3
Griffin,Gary,female,Christmas Island,1,2020,Production manager,2081.91,6.6
Mason,Richard,male,Christmas Island,8,2023,Psychiatric nurse,2039.68,7.7
West,Robert,female,Luxembourg,5,2023,Psychiatric nurse,2098.18,6.3
Kerr,Joshua,male,Croatia,11,2022,Production manager,2022.86,7.8
Skinner,Steven,male,Jordan,11,2022,Art gallery manager,2087.0,5.0
Medina,Angel,male,Trinidad and Tobago,5,2020,Production manager,2000.27,6.7
Keller,Jeffery,female,Trinidad and Tobago,10,2021,Psychiatric nurse,1944.39,9.6
Fisher,Terry,male,Luxembourg,5,2022,Production manager,2263.61,7.7
Ballard,Shawn,male,Turkmenistan,5,2021,Production manager,2146.95,5.4
Calhoun,John,female,Trinidad and Tobago,10,2023,Production manager,2145.62,8.3
Mitchell,Tyrone,male,Fiji,9,2022,Psychiatric nurse,2059.42,8.0
Ramos,John,male,Lithuania,7,2021,Psychiatric nurse,2135.28,8.1
Kane,Michael,male,Luxembourg,6,2021,Production manager,2060.88,6.5
Parks,Wayne,female,Lithuania,8,2023,Production manager,2085.79,9.3
Chang,James,male,Trinidad and Tobago,12,2020,Production manager,1964.34,8.4
Khan,Paul,male,Anguilla,9,2023,Production manager,2085.3,6.4
Sexton,John,male,Suriname,6,2023,Psychiatric nurse,1987.7,8.2
Newton,Michael,female,Croatia,8,2021,Production manager,2009.66,8.1
Petersen,Frank,female,Jordan,6,2020,Psychiatric nurse,1900.37,6.9
Mcknight,Brian,male,Jordan,8,2021,Production manager,1927.3,8.7
Diaz,Isaiah,female,Croatia,8,2022,Production manager,1983.33,7.5
Scott,Craig,female,Croatia,8,2023,Art gallery manager,1990.23,7.6
Gray,Kyle,male,Croatia,7,2020,Production manager,2041.19,10.0
Schwartz,John,male,Jordan,1,2021,Psychiatric nurse,1895.03,8.3
Ryan,Stuart,female,Christmas Island,6,2022,Psychiatric nurse,1976.64,5.7
Sparks,Craig,male,Fiji,3,2020,Production manager,2096.12,9.1
Rios,Paul,female,Fiji,6,2022,Production manager,2056.34,6.8
Underwood,Brandon,female,Fiji,11,2023,Art gallery manager,2078.94,6.1
Lloyd,Jesse,male,Lithuania,5,2022,Art gallery manager,1857.39,8.8
Soto,Jake,female,Fiji,4,2023,Art gallery manager,1931.98,9.1
Sandoval,Andrew,female,Luxembourg,4,2020,Production manager,1869.55,9.1
Lee,Tommy,male,Croatia,3,2023,Psychiatric nurse,1941.07,10.0
Nguyen,Jeffrey,male,Jordan,7,2020,Art gallery manager,1913.5,5.3
Rhodes,David,male,Turkmenistan,6,2022,Psychiatric nurse,2180.88,7.5
Doyle,Douglas,male,Luxembourg,12,2020,Psychiatric nurse,2033.85,6.2
Williams,Michael,female,Croatia,12,2022,Psychiatric nurse,1996.36,7.4
Jones,Eric,male,Trinidad and Tobago,2,2021,Art gallery manager,1890.79,7.0
Castro,Dennis,female,Christmas Island,12,2020,Production manager,1944.87,7.7
Sullivan,Jesse,female,Suriname,7,2023,Production manager,1954.7,5.3
Rivas,Jonathan,male,Luxembourg,6,2020,Production manager,1812.51,9.3
Smith,Bryan,female,Turkmenistan,2,2020,Production manager,1851.28,6.6
Harrington,Steven,male,Luxembourg,8,2022,Production manager,2025.37,5.6
Burke,Christopher,male,Luxembourg,8,2021,Psychiatric nurse,1856.0,8.5
Moore,David,female,Luxembourg,12,2022,Production manager,2199.13,5.8
Aguirre,Dakota,male,Luxembourg,8,2020,Psychiatric nurse,2184.34,5.2
Harding,Kevin,male,Anguilla,1,2021,Art gallery manager,2089.4,9.0
Pennington,Glenn,male,Luxembourg,3,2023,Art gallery manager,1996.75,5.9
Farmer,Martin,female,Turkmenistan,4,2021,Psychiatric nurse,1840.11,7.8
Henderson,Michael,male,Luxembourg,2,2021,Art gallery manager,1893.35,6.2
Ortiz,Larry,male,Lithuania,2,2020,Production manager,2221.48,6.4
Green,Mark,male,Croatia,6,2021,Psychiatric nurse,1985.14,7.8
Reyes,David,female,Croatia,6,2022,Psychiatric nurse,1931.4,10.0
Smith,William,male,Christmas Island,4,2021,Art gallery manager,2012.13,7.5
Campbell,Gregory,female,Christmas Island,7,2023,Production manager,2276.12,6.2
Lee,Shawn,female,Turkmenistan,1,2022,Production manager,1922.13,8.2
Richard,Joseph,male,Suriname,2,2020,Art gallery manager,1987.29,6.3
Smith,Adam,female,Croatia,8,2021,Art gallery manager,2068.75,8.0
Brooks,Matthew,male,Christmas Island,1,2021,Production manager,1882.28,7.3
Bishop,Grant,female,Turkmenistan,1,2020,Psychiatric nurse,2014.46,8.3
Bryant,Michael,male,Luxembourg,2,2021,Psychiatric nurse,2020.25,5.6
Grimes,Stanley,female,Turkmenistan,9,2022,Psychiatric nurse,1917.05,5.6
Jones,Ronald,male,Croatia,2,2021,Production manager,1946.75,8.6
Knight,Antonio,male,Christmas Island,4,2022,Art gallery manager,1973.73,9.1
Browning,Andrew,female,Suriname,12,2022,Production manager,2032.35,7.8
Graham,Christopher,male,Christmas Island,11,2023,Production manager,1939.02,5.3
Johnston,Charles,male,Turkmenistan,8,2023,Art gallery manager,1890.81,5.6
Thompson,Anthony,female,Christmas Island,9,2022,Psychiatric nurse,2131.91,7.7
Boyer,Daniel,male,Luxembourg,7,2020,Psychiatric nurse,1818.48,6.3
Brooks,William,male,Christmas Island,12,2022,Production manager,1933.49,9.5
Fox,Benjamin,male,Anguilla,3,2021,Psychiatric nurse,1908.49,6.4
Taylor,Richard,male,Luxembourg,10,2021,Production manager,2062.63,7.3
Smith,Gregory,female,Turkmenistan,9,2021,Production manager,1956.89,7.8
Robinson,Michael,female,Croatia,2,2022,Psychiatric nurse,2119.2,9.0
Livingston,Jason,female,Jordan,2,2023,Psychiatric nurse,2063.96,8.4
Baker,Tyler,male,Jordan,12,2023,Psychiatric nurse,2191.27,9.1
Allen,Jeffery,male,Croatia,11,2023,Production manager,2002.65,10.0
Smith,Timothy,female,Turkmenistan,11,2020,Psychiatric nurse,1999.22,5.5
Henson,Raymond,male,Luxembourg,2,2023,Psychiatric nurse,2135.83,5.7
Brown,Richard,male,Jordan,1,2023,Production manager,1947.66,8.9
Snyder,James,male,Luxembourg,12,2023,Production manager,2133.59,9.6
Richard,Nicholas,male,Lithuania,12,2020,Art gallery manager,1986.52,7.7
Gould,Keith,male,Luxembourg,3,2023,Psychiatric nurse,2057.11,9.0
Kidd,Christopher,male,Suriname,5,2022,Psychiatric nurse,1882.96,6.9
Williams,James,male,Lithuania,8,2021,Production manager,1866.16,7.7
Stokes,Juan,male,Anguilla,8,2023,Production manager,2111.29,5.8
Watson,Ian,male,Croatia,8,2020,Art gallery manager,1807.99,10.0
Orr,Isaac,male,Christmas Island,10,2023,Psychiatric nurse,2082.56,5.3
Cruz,Christopher,female,Croatia,1,2021,Art gallery manager,2009.33,8.6
Ellis,Charles,female,Suriname,3,2020,Production manager,2137.6,5.3
Scott,Timothy,female,Trinidad and Tobago,7,2020,Production manager,2116.41,5.7
Williams,Andrew,male,Christmas Island,8,2020,Production manager,2124.38,8.0
Pope,Andrew,male,Christmas Island,7,2023,Art gallery manager,2309.75,8.3
Phillips,Jeffrey,female,Croatia,2,2023,Psychiatric nurse,2010.3,7.9
Ward,David,male,Suriname,10,2021,Psychiatric nurse,1932.89,9.4
Williams,Christopher,male,Christmas Island,8,2022,Psychiatric nurse,2054.15,10.0
Bradford,Jeremy,female,Luxembourg,1,2023,Psychiatric nurse,1967.62,9.4
Carlson,David,female,Luxembourg,8,2021,Production manager,2041.51,7.8
Holder,Aaron,male,Croatia,7,2021,Psychiatric nurse,1955.92,8.2
Moore,Benjamin,female,Lithuania,6,2021,Production manager,2012.97,5.2
Steele,Tracy,female,Trinidad and Tobago,9,2020,Production manager,2077.22,5.8
Knight,Melvin,male,Jordan,5,2023,Psychiatric nurse,1903.42,8.9
Hobbs,Christopher,male,Fiji,7,2020,Production manager,1850.96,7.9
Simmons,Thomas,female,Anguilla,7,2021,Production manager,2186.96,5.8
Larsen,Kevin,female,Trinidad and Tobago,7,2022,Psychiatric nurse,1960.83,9.2
Ramirez,Andrew,male,Suriname,1,2021,Psychiatric nurse,1917.17,7.0
Gregory,Matthew,male,Luxembourg,8,2021,Production manager,1851.67,7.4
Reed,William,male,Luxembourg,2,2023,Art gallery manager,2063.73,5.3
Dennis,Travis,female,Lithuania,9,2020,Art gallery manager,1901.02,6.1
Howard,Perry,female,Jordan,4,2022,Psychiatric nurse,1996.37,8.8
Elliott,Johnathan,female,Croatia,11,2022,Psychiatric nurse,1988.21,9.7
Hall,Mark,male,Croatia,3,2021,Psychiatric nurse,2041.32,8.1
Smith,Casey,female,Luxembourg,9,2021,Art gallery manager,2065.15,5.9
Garrison,Thomas,male,Luxembourg,4,2023,Production manager,1932.96,5.7
Miller,James,male,Suriname,1,2020,Psychiatric nurse,1977.84,7.8
Diaz,Richard,female,Trinidad and Tobago,12,2021,Production manager,1812.65,9.3
Holland,Dale,female,Jordan,5,2023,Production manager,1903.2,8.0
Thompson,Michael,male,Anguilla,8,2022,Psychiatric nurse,2185.88,6.7
Wang,Jorge,female,Trinidad and Tobago,11,2023,Art gallery manager,1928.28,6.9
Gonzales,Andre,female,Suriname,6,2021,Production manager,1889.83,5.2
Alvarez,Troy,male,Christmas Island,4,2021,Art gallery manager,2097.33,8.2
Snyder,Jeffrey,male,Trinidad and Tobago,5,2022,Psychiatric nurse,2056.39,6.1
Perkins,Henry,female,Jordan,1,2022,Production manager,1848.01,7.0
Wells,Jason,female,Luxembourg,12,2021,Psychiatric nurse,1913.39,5.5
Neal,Scott,male,Turkmenistan,12,2022,Production manager,2047.29,9.7
Coleman,Joshua,male,Luxembourg,1,2022,Production manager,2023.17,9.9
Ramos,Mark,female,Lithuania,4,2022,Art gallery manager,1882.54,7.6
Dennis,Thomas,male,Suriname,9,2020,Psychiatric nurse,1837.95,5.4
Rodriguez,Richard,male,Jordan,6,2022,Psychiatric nurse,1910.72,9.8
Nelson,Miguel,male,Christmas Island,2,2023,Psychiatric nurse,1952.47,8.3
Matthews,John,female,Turkmenistan,6,2023,Production manager,1944.99,7.9
King,Eric,female,Turkmenistan,10,2023,Psychiatric nurse,1987.72,7.3
Davis,Nicholas,female,Turkmenistan,7,2023,Production manager,2012.32,7.8
Leon,Ryan,female,Croatia,1,2021,Production manager,2021.52,9.8
Hatfield,Carlos,female,Luxembourg,8,2023,Psychiatric nurse,1925.59,6.0
Watson,Carlos,female,Jordan,5,2020,Production manager,2015.77,8.6
Johnson,Marco,female,Lithuania,6,2023,Production manager,2061.98,5.1
Vargas,William,male,Turkmenistan,9,2022,Art gallery manager,2126.45,6.0
Hutchinson,Robert,male,Trinidad and Tobago,5,2023,Production manager,2040.96,7.2
Wilson,Michael,male,Anguilla,1,2020,Production manager,2122.28,6.2
Gill,Kevin,female,Luxembourg,2,2022,Psychiatric nurse,2004.47,9.9
Kirk,Jeremy,male,Christmas Island,8,2022,Production manager,2057.21,5.9
