last_name,first_name,gender,country,month,year,job,payment,rating
Simon,Chad,female,New Caledonia,1,2023,Analytical chemist,1912.83,8.4
White,Gregory,male,Armenia,9,2022,"Designer, blown glass/stained glass",1941.25,6.1
Goodwin,John,female,Togo,12,2020,Mental health nurse,2035.5,8.2
Herring,Gregory,female,New Caledonia,9,2021,Mental health nurse,2060.83,6.9
Levy,Ricardo,male,Togo,8,2023,Clothing/textile technologist,2088.04,10.0
Smith,John,female,Armenia,8,2021,Publishing rights manager,2005.17,5.5
Thomas,Stanley,female,Togo,1,2021,Publishing rights manager,1798.02,9.3
Benjamin,Cody,male,Mauritius,9,2023,"Sales professional, IT",1935.43,8.0
Roberts,William,female,Armenia,12,2022,"Designer, blown glass/stained glass",1958.22,6.6
Baker,Gary,female,Armenia,5,2021,Analytical chemist,1867.58,9.5
Reynolds,Daniel,female,New Caledonia,9,2023,Clothing/textile technologist,1997.32,6.3
Bell,Brett,male,New Caledonia,11,2022,Mental health nurse,1826.74,5.4
Hart,Chad,male,Armenia,4,2020,Mental health nurse,1801.99,5.5
Thompson,Brandon,female,Mauritius,12,2023,"Designer, blown glass/stained glass",2034.28,9.6
Underwood,Logan,male,Togo,3,2021,Clothing/textile technologist,1803.98,10.0
Burton,Shawn,male,Togo,7,2020,"Sales professional, IT",2100.28,10.0
James,Christopher,female,Mauritius,8,2023,"Designer, blown glass/stained glass",2197.52,6.5
Wiley,Daniel,female,Austria,5,2021,"Sales professional, IT",2040.06,5.3
Johnson,Joshua,male,New Caledonia,6,2020,"Designer, blown glass/stained glass",1869.16,5.5
Scott,Anthony,female,Mauritius,9,2023,"Designer, blown glass/stained glass",1988.17,5.3
Franco,Jason,female,Mauritius,4,2021,"Designer, blown glass/stained glass",2169.36,9.3
Riley,John,female,Armenia,8,2021,Analytical chemist,2216.58,9.6
Glenn,Nicholas,female,Armenia,8,2021,Analytical chemist,2132.56,5.2
Reed,Aaron,female,Mauritius,9,2022,Publishing rights manager,1909.88,8.1
Shaw,Charles,female,Armenia,1,2021,Publishing rights manager,2000.65,8.7
Powers,Jesse,female,Mauritius,10,2022,Mental health nurse,1920.57,7.5
Hanna,Michael,female,Mauritius,6,2022,"Sales professional, IT",1907.63,6.5
Henderson,Aaron,male,Mauritius,12,2022,Clothing/textile technologist,1874.31,9.2
Mcneil,Donald,male,New Caledonia,10,2022,Publishing rights manager,1934.19,5.2
Long,Johnathan,male,Togo,3,2021,Publishing rights manager,2007.2,9.3
Sanchez,Danny,female,New Caledonia,8,2023,Clothing/textile technologist,1904.17,7.8
Lutz,Robert,female,New Caledonia,9,2022,Publishing rights manager,1976.45,5.7
Craig,Mark,female,Austria,6,2020,Mental health nurse,1882.27,8.0
James,Mark,female,New Caledonia,7,2023,Publishing rights manager,1906.26,5.6
Martin,Mike,female,Togo,6,2023,Analytical chemist,2057.22,10.0
Ashley,Zachary,female,Mauritius,5,2022,"Sales professional, IT",1940.63,7.7
Brown,Ryan,female,Togo,8,2023,"Sales professional, IT",2020.21,9.9
Martinez,Thomas,female,New Caledonia,9,2022,"Sales professional, IT",1933.05,5.6
Harris,David,female,Armenia,12,2022,Clothing/textile technologist,2135.47,8.3
Lopez,Robert,female,New Caledonia,9,2021,"Sales professional, IT",1867.71,5.6
Johnson,Samuel,female,Mauritius,4,2020,"Sales professional, IT",1945.7,7.5
Sanchez,Clifford,male,Mauritius,11,2023,Analytical chemist,1911.25,7.9
Schneider,Steven,male,Togo,11,2021,Publishing rights manager,2152.71,8.4
Gould,Matthew,male,New Caledonia,7,2021,Clothing/textile technologist,2008.66,7.8
Thomas,Alan,female,Armenia,7,2023,"Designer, blown glass/stained glass",2097.16,7.1
Lucas,Jesse,female,Mauritius,10,2023,Publishing rights manager,1936.67,8.1
Terry,Derrick,female,Armenia,4,2021,"Sales professional, IT",2042.76,8.9
Powers,Steven,female,Mauritius,6,2022,"Sales professional, IT",1962.56,9.5
Deleon,Manuel,female,Togo,11,2022,Mental health nurse,2146.58,8.7
Rivera,Craig,female,Mauritius,8,2022,Mental health nurse,2089.93,9.4
Horton,Joseph,female,New Caledonia,7,2020,Publishing rights manager,1969.45,8.4
Howard,Dale,female,Armenia,1,2021,Publishing rights manager,2013.46,5.7
Thomas,Ryan,female,New Caledonia,2,2020,Mental health nurse,2127.01,5.1
Whitehead,Brett,female,Armenia,11,2023,Publishing rights manager,1863.8,7.6
Larsen,Jeffery,male,Togo,8,2021,Analytical chemist,2038.93,10.0
Robertson,Fernando,female,New Caledonia,8,2023,Clothing/textile technologist,2052.43,9.6
Phillips,Guy,female,Austria,8,2023,Clothing/textile technologist,2017.28,5.5
Clark,Grant,female,New Caledonia,12,2021,"Designer, blown glass/stained glass",2063.07,5.2
Peterson,Eric,male,Austria,8,2023,Mental health nurse,2113.39,7.7
Harris,Gavin,male,Armenia,2,2020,Mental health nurse,1810.47,8.3
Bradford,Sean,female,Austria,5,2020,Publishing rights manager,1932.75,6.7
Holt,Jon,female,Mauritius,6,2022,Clothing/textile technologist,1978.69,9.2
Hodges,Sean,female,Mauritius,11,2022,Mental health nurse,1907.87,7.6
Calhoun,Erik,female,Austria,7,2021,"Designer, blown glass/stained glass",1990.9,9.4
Gomez,Thomas,female,Armenia,1,2023,Clothing/textile technologist,1934.05,9.2
Avery,Michael,male,Mauritius,7,2020,Analytical chemist,1930.67,8.6
Nelson,Richard,female,Togo,12,2020,Clothing/textile technologist,2115.82,8.9
Barron,Jacob,female,New Caledonia,11,2021,"Sales professional, IT",1802.16,8.6
Brown,Andrew,male,Armenia,8,2020,Clothing/textile technologist,1915.89,8.3
Merritt,Robert,male,Togo,3,2022,Publishing rights manager,1896.1,10.0
Oliver,David,female,Austria,2,2021,Publishing rights manager,2212.73,7.1
Salazar,Kevin,male,Armenia,7,2022,"Designer, blown glass/stained glass",1950.51,9.5
Mccormick,Michael,male,Mauritius,3,2020,Publishing rights manager,1928.31,5.5
Garza,Clinton,female,Mauritius,5,2023,Publishing rights manager,2062.14,5.7
Phillips,Gregory,male,Togo,8,2020,Publishing rights manager,1913.41,7.4
Osborne,Michael,male,Armenia,1,2020,Publishing rights manager,2007.17,5.3
Peters,Michael,female,Mauritius,8,2021,Mental health nurse,1761.15,5.7
Castillo,James,female,Austria,8,2020,"Designer, blown glass/stained glass",2049.46,6.0
Long,Anthony,female,Armenia,8,2023,Analytical chemist,2059.8,9.6
Davis,Larry,female,New Caledonia,8,2022,Mental health nurse,2095.48,9.3
Sanders,Daniel,male,Mauritius,6,2023,"Sales professional, IT",1987.67,5.1
Davis,Kevin,female,Mauritius,5,2023,Publishing rights manager,1910.63,6.1
Sellers,Ruben,female,New Caledonia,1,2022,Mental health nurse,1870.37,8.3
Knapp,Bryan,female,Armenia,6,2020,"Sales professional, IT",1940.35,8.4
Rivera,Bryce,female,Mauritius,3,2023,Publishing rights manager,2073.35,7.9
James,Robert,female,New Caledonia,9,2023,"Designer, blown glass/stained glass",1870.38,7.0
Reed,Steven,female,Armenia,3,2020,Analytical chemist,1957.85,8.0
Palmer,Stephen,female,Armenia,7,2020,Mental health nurse,2023.64,8.6
Olson,Tony,male,New Caledonia,3,2020,"Designer, blown glass/stained glass",1916.45,9.3
Ford,William,female,Togo,8,2022,Publishing rights manager,1902.3,9.4
Morales,Gregory,female,Togo,6,2023,Clothing/textile technologist,2063.77,7.2
Powell,Michael,female,Armenia,9,2023,Analytical chemist,2129.46,5.1
Marquez,Kyle,female,New Caledonia,10,2021,Publishing rights manager,2020.1,9.1
Smith,David,female,Austria,11,2023,Analytical chemist,1921.42,8.2
Phillips,Matthew,female,Mauritius,12,2020,Mental health nurse,2089.99,5.1
Brady,Timothy,female,Mauritius,8,2020,Publishing rights manager,2075.58,7.7
Mason,Dominic,male,Armenia,7,2022,Mental health nurse,2156.13,7.3
Sanders,Paul,female,New Caledonia,6,2020,Clothing/textile technologist,1927.28,7.8
Turner,Brian,female,Mauritius,5,2020,Analytical chemist,2021.54,9.9
Davis,Steven,female,Armenia,5,2021,Publishing rights manager,1900.09,7.9
Horton,Robert,female,Togo,6,2023,Analytical chemist,2082.77,8.4
Valencia,Alex,female,Mauritius,5,2022,Publishing rights manager,2067.59,7.5
Rose,Bobby,male,New Caledonia,12,2022,"Sales professional, IT",1952.93,6.2
Reid,Gary,female,Armenia,6,2020,Mental health nurse,1936.66,7.3
Flowers,Gerald,female,Austria,3,2023,Clothing/textile technologist,1982.92,6.4
Flores,Christopher,female,Armenia,5,2020,"Designer, blown glass/stained glass",2080.7,8.2
Smith,Frank,female,Mauritius,3,2023,"Designer, blown glass/stained glass",1938.72,9.9
Stewart,Charles,female,Togo,11,2020,Clothing/textile technologist,2115.13,9.6
Lara,Daniel,female,Togo,5,2020,Analytical chemist,2143.91,10.0
Watts,Kenneth,female,New Caledonia,10,2020,Clothing/textile technologist,1961.89,8.3
Collier,Russell,male,Armenia,8,2021,Publishing rights manager,1965.74,7.7
Gonzalez,Robert,female,Togo,7,2020,Publishing rights manager,2143.72,10.0
Patel,Wayne,male,Mauritius,12,2022,"Designer, blown glass/stained glass",2164.98,6.3
Wallace,Christopher,male,Togo,5,2023,"Sales professional, IT",2132.92,10.0
Simmons,Robert,female,Armenia,7,2022,"Sales professional, IT",2037.21,8.7
Wallace,Michael,male,New Caledonia,1,2020,Mental health nurse,2047.94,7.8
Ortiz,Scott,male,Togo,3,2022,Analytical chemist,1999.09,8.4
Malone,Adam,male,Mauritius,3,2020,"Sales professional, IT",2010.36,7.6
Gutierrez,Edward,female,New Caledonia,2,2020,"Designer, blown glass/stained glass",1883.25,6.0
Riley,Christopher,female,Armenia,1,2023,Publishing rights manager,2132.52,8.9
Gordon,Jacob,female,Armenia,6,2022,Clothing/textile technologist,1886.93,9.1
Johnson,Tyler,female,Togo,6,2020,Mental health nurse,1927.71,10.0
Suarez,James,female,Austria,4,2020,Analytical chemist,2188.28,6.5
Mays,Robert,male,New Caledonia,4,2023,"Sales professional, IT",1945.48,6.4
Collins,Henry,female,Togo,2,2022,Clothing/textile technologist,1911.18,10.0
Smith,Michael,female,Armenia,1,2022,Publishing rights manager,2018.88,5.2
Harris,Mark,female,New Caledonia,7,2023,Analytical chemist,1997.49,9.9
Smith,Patrick,female,Austria,3,2022,Mental health nurse,1763.06,9.8
Green,Eric,female,Armenia,2,2020,Publishing rights manager,2073.16,8.2
Mitchell,Michael,female,Austria,6,2022,Clothing/textile technologist,2040.1,6.8
Copeland,Thomas,female,Togo,10,2020,Mental health nurse,1947.46,7.1
Willis,Kevin,female,New Caledonia,6,2023,Mental health nurse,1883.25,9.5
Rubio,Ryan,female,New Caledonia,5,2021,Analytical chemist,1874.4,5.0
Morrison,Rodney,male,Togo,9,2023,Publishing rights manager,2038.54,8.7
Garcia,Timothy,female,Armenia,8,2020,Clothing/textile technologist,1917.49,5.5
Henderson,Adam,female,Togo,11,2022,"Designer, blown glass/stained glass",2076.45,10.0
Rodriguez,Travis,female,New Caledonia,4,2020,"Sales professional, IT",2102.74,8.4
Wade,Gregory,female,Mauritius,8,2023,Analytical chemist,2027.7,5.7
Smith,Tommy,female,Togo,2,2020,"Sales professional, IT",2003.8,7.4
Webb,Robert,female,Mauritius,8,2020,"Sales professional, IT",2074.94,8.7
Cordova,Matthew,female,Armenia,9,2020,Analytical chemist,1806.45,8.4
Garner,Reginald,female,Armenia,2,2023,"Designer, blown glass/stained glass",1917.06,5.6
Moody,Michael,female,Togo,11,2023,Publishing rights manager,2025.66,9.7
Harris,Todd,female,Austria,7,2023,Analytical chemist,2182.55,7.0
Young,Brett,female,Mauritius,10,2023,"Designer, blown glass/stained glass",2091.2,8.2
Paul,Marc,female,Mauritius,3,2022,Publishing rights manager,1835.35,5.3
Berger,Timothy,female,Mauritius,5,2022,Analytical chemist,1964.56,8.1
Hodges,Mark,male,Mauritius,11,2020,Analytical chemist,2130.41,9.7
Hill,Derek,female,New Caledonia,6,2021,Publishing rights manager,1622.41,8.0
Jones,Christian,female,Armenia,7,2022,"Designer, blown glass/stained glass",2048.0,7.5
Perkins,Tim,female,Mauritius,5,2020,Mental health nurse,2003.06,8.3
Vega,Colton,female,Armenia,6,2023,Publishing rights manager,1888.99,7.3
Martin,Michael,female,Togo,8,2021,"Sales professional, IT",1917.02,9.0
Harrison,Tyler,female,Austria,5,2021,Publishing rights manager,1963.35,7.8
Newman,Jonathan,male,New Caledonia,5,2022,"Designer, blown glass/stained glass",2170.81,8.0
Perez,Anthony,female,Mauritius,3,2021,Mental health nurse,2080.03,8.8
Fletcher,Nathan,female,New Caledonia,7,2023,Analytical chemist,2073.22,9.8
Phillips,Henry,male,Mauritius,2,2023,"Designer, blown glass/stained glass",2108.06,6.5
Frazier,Andrew,female,Armenia,5,2023,Clothing/textile technologist,1910.33,8.8
Carson,Charles,female,New Caledonia,12,2021,Analytical chemist,2010.68,6.0
Walton,Jeffery,female,New Caledonia,7,2022,Clothing/textile technologist,2108.21,7.9
