last_name,first_name,gender,country,month,year,job,payment,rating
Jordan,Eric,female,Montenegro,5,2022,Artist,1992.27,5.3
Peck,James,female,Lebanon,9,2023,Armed forces logistics/support/administrative officer,1898.62,9.2
Richards,Robert,female,Lebanon,5,2020,Ophthalmologist,1845.33,8.2
Schwartz,Adam,female,Cyprus,10,2021,Ophthalmologist,2065.68,8.6
Vasquez,Anthony,female,Montenegro,11,2023,Artist,2043.14,8.3
Mcgee,Brady,female,Montenegro,5,2020,Ophthalmologist,1989.61,7.8
Martin,Todd,female,Cyprus,6,2020,Ophthalmologist,1932.73,6.6
Griffin,Victor,female,Cook Islands,2,2022,Ophthalmologist,1987.91,9.7
Schmitt,Shane,female,Cook Islands,5,2023,Artist,2205.68,9.2
Walsh,David,female,Cyprus,3,2021,Artist,1966.57,7.1
Morgan,Robert,female,Chile,8,2022,Artist,1957.99,7.8
Taylor,Bradley,female,Chile,2,2022,Artist,1967.65,8.6
Tyler,Daniel,female,Cook Islands,3,2022,Artist,2051.25,5.7
Lawson,Terry,male,Montenegro,12,2022,Armed forces logistics/support/administrative officer,1964.78,5.4
Doyle,Kevin,female,Lebanon,6,2020,Armed forces logistics/support/administrative officer,2090.5,8.9
Alvarado,Paul,female,Cyprus,2,2020,Artist,1858.48,5.4
Shaw,Michael,female,Cook Islands,3,2023,Artist,2032.72,6.4
Nichols,Samuel,female,Lebanon,11,2020,Artist,2053.09,9.4
Sanchez,Mark,female,Montenegro,9,2022,Ophthalmologist,1993.07,9.2
Day,Calvin,female,Chile,3,2020,Artist,2031.04,10.0
Skinner,Elijah,female,Cyprus,5,2020,Artist,2146.18,9.1
Shepard,Michael,female,Montenegro,6,2023,Artist,2199.24,5.4
Padilla,Pedro,female,Cyprus,9,2022,Ophthalmologist,1794.31,6.7
Jacobs,Derek,female,Cyprus,7,2021,Artist,1893.04,9.4
Nguyen,Michael,female,Cook Islands,5,2021,Armed forces logistics/support/administrative officer,1969.3,5.1
Schaefer,Trevor,male,Chile,12,2022,Artist,2080.41,10.0
Morrow,Bobby,female,Chile,2,2023,"Production assistant, radio",1966.55,10.0
Bradley,Robert,female,Cyprus,12,2022,"Production assistant, radio",2033.45,8.9
Martinez,Charles,female,Montenegro,2,2021,"Production assistant, radio",2076.6,7.3
Griffin,Matthew,female,Montenegro,4,2021,Artist,1932.99,9.6
Lowe,Mario,female,Cook Islands,5,2022,"Production assistant, radio",1903.05,9.5
Calhoun,Gregory,female,Cyprus,11,2023,Artist,1825.61,6.1
Campbell,Jeremy,female,Montenegro,9,2021,Ophthalmologist,1928.92,7.0
Davis,Aaron,male,Cook Islands,7,2023,Ophthalmologist,2040.54,8.0
Francis,Jacob,female,Chile,10,2021,Artist,1938.45,8.6
Edwards,Patrick,female,Cyprus,6,2021,Artist,1958.87,6.3
Williams,Andrew,female,Montenegro,6,2022,Armed forces logistics/support/administrative officer,2075.67,7.5
Young,Manuel,female,Cook Islands,6,2021,Artist,2034.32,9.5
Lewis,Zachary,male,Cyprus,5,2022,Armed forces logistics/support/administrative officer,1928.62,5.1
Cole,David,female,Cook Islands,4,2022,Ophthalmologist,2143.04,6.3
Harrington,Christopher,female,Montenegro,5,2020,Armed forces logistics/support/administrative officer,2054.86,9.9
Berry,Miguel,female,Cook Islands,6,2023,"Production assistant, radio",2043.34,5.8
Long,John,female,Chile,8,2020,Artist,1993.74,8.6
Rodriguez,Thomas,female,Montenegro,8,2022,Artist,1864.94,8.0
Wallace,Lucas,female,Chile,4,2021,Armed forces logistics/support/administrative officer,2008.64,8.8
Leonard,Michael,female,Montenegro,4,2021,"Production assistant, radio",1892.04,5.7
Carr,Steven,female,Lebanon,11,2023,Artist,1992.38,7.6
Jackson,Douglas,female,Lebanon,8,2023,Armed forces logistics/support/administrative officer,1996.96,7.1
Cruz,Stephen,female,Chile,3,2023,Artist,2115.72,10.0
Wyatt,Leon,female,Montenegro,10,2023,Armed forces logistics/support/administrative officer,1925.16,9.4
Johnson,Johnny,female,Cyprus,6,2022,Artist,1953.38,9.7
Henry,John,male,Lebanon,3,2021,Armed forces logistics/support/administrative officer,1943.55,7.6
Schroeder,Charles,female,Montenegro,5,2022,Artist,2093.48,8.5
Lee,George,female,Chile,1,2022,Artist,2000.08,8.0
Kramer,Sean,female,Lebanon,7,2023,Ophthalmologist,1933.58,7.2
Johnson,Justin,female,Lebanon,10,2021,Artist,1960.57,7.6
Beltran,Henry,female,Cyprus,8,2022,"Production assistant, radio",2135.19,5.9
Coleman,Justin,female,Chile,9,2023,Ophthalmologist,1940.42,10.0
Parker,Wesley,female,Cyprus,8,2021,Ophthalmologist,2035.43,8.7
Lopez,Luke,female,Cyprus,8,2020,Armed forces logistics/support/administrative officer,2011.54,7.9
Stephens,Stephen,female,Cyprus,6,2021,Ophthalmologist,1915.91,9.6
James,Jonathan,female,Cyprus,8,2020,Ophthalmologist,1984.2,8.7
Luna,Bryan,female,Chile,7,2022,Artist,1889.97,7.9
Joseph,Mark,female,Chile,8,2022,"Production assistant, radio",2049.35,7.8
Molina,Bryan,female,Cyprus,10,2023,Ophthalmologist,2129.6,5.9
Campbell,Mark,female,Lebanon,1,2022,Armed forces logistics/support/administrative officer,1974.73,7.5
Foster,Kyle,female,Cook Islands,4,2023,Artist,2062.24,7.0
Chang,Raymond,female,Cyprus,4,2021,"Production assistant, radio",1996.79,5.3
Martin,Micheal,female,Cyprus,8,2020,Artist,2024.23,7.7
Hester,Mark,female,Cyprus,2,2021,Artist,1930.58,5.1
Waters,Steven,female,Montenegro,8,2023,Armed forces logistics/support/administrative officer,2072.8,6.2
Ramirez,Brian,female,Cyprus,2,2021,Artist,1902.63,5.7
Henry,Timothy,female,Chile,2,2021,Artist,2060.42,9.3
Clark,Tyler,female,Cook Islands,10,2021,Ophthalmologist,1940.51,6.6
Carpenter,Willie,female,Cook Islands,7,2023,Armed forces logistics/support/administrative officer,1976.64,7.9
Powell,Russell,female,Chile,10,2023,Artist,1959.74,8.1
Salas,Nathan,female,Montenegro,12,2023,Armed forces logistics/support/administrative officer,2122.19,5.9
Cherry,Alexander,female,Montenegro,12,2020,Artist,1896.58,7.1
King,Jermaine,female,Cook Islands,2,2020,Ophthalmologist,1958.66,6.6
Miles,Jeffrey,female,Cyprus,5,2023,Armed forces logistics/support/administrative officer,2118.4,5.5
Hurley,Charles,female,Cook Islands,3,2020,Ophthalmologist,2075.5,5.6
Scott,Philip,female,Cook Islands,5,2020,Artist,1953.76,9.6
Doyle,Gregg,female,Montenegro,4,2021,Ophthalmologist,1778.56,5.1
Ellis,Brandon,female,Cyprus,10,2020,Ophthalmologist,2090.33,8.2
Smith,Scott,female,Chile,10,2020,Artist,1897.73,10.0
Gallegos,Austin,female,Cook Islands,6,2023,Ophthalmologist,1821.6,9.0
Davis,Joshua,female,Chile,12,2021,Artist,1809.73,9.0
Madden,Justin,female,Cyprus,6,2023,Artist,2028.87,8.6
Bennett,Ruben,male,Montenegro,5,2020,Artist,2018.82,6.6
Glenn,Jordan,female,Lebanon,12,2020,Artist,2052.57,5.4
Davis,Mark,female,Cyprus,8,2020,Armed forces logistics/support/administrative officer,1887.62,8.8
Rivera,Eric,female,Cyprus,6,2021,Artist,1903.38,9.0
Smith,Jeremiah,female,Chile,6,2023,Artist,1928.32,10.0
Williams,Rodney,female,Cook Islands,4,2020,"Production assistant, radio",1987.38,6.6
Bush,Michael,female,Montenegro,10,2021,Ophthalmologist,1846.43,9.4
Jackson,James,female,Lebanon,8,2020,Ophthalmologist,1972.21,9.3
Wise,Daniel,female,Lebanon,7,2022,"Production assistant, radio",2008.12,7.7
Johnson,David,female,Montenegro,6,2020,Ophthalmologist,1958.92,8.3
Levine,Joshua,female,Chile,8,2021,Armed forces logistics/support/administrative officer,2080.69,10.0
Carpenter,Brandon,female,Cook Islands,3,2021,Artist,2066.72,9.0
